OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
1899,1899,3492,3142800,0,97,97,11.37571592,16.32704715,39724,89,0,71,3
1900,1900,3492,3142800,0,97,97,11.37571592,16.32704715,39724,89,0,71,3
1901,1901,3488,3139200,0,100,100,41.19466743,26.57195971,143687,101,0,97,41
1902,1902,3492,3142800,0,97,97,11.37571592,16.32704715,39724,89,0,71,3
1903,1903,3492,3142800,0,97,97,11.37571592,16.32704715,39724,89,0,71,3
1904,1904,3488,3139200,0,100,100,9.329988532,19.78203463,32543,93,0,85,0
1905,1905,3492,3142800,0,97,97,11.37571592,16.32704715,39724,89,0,71,3
1906,1906,3489,3140100,0,100,100,40.07366007,26.08094236,139817,101,0,97,40
1907,1907,3487,3138300,0,0,0,0,0,0,1,0,0,0
1908,1908,3492,3142800,0,97,97,11.37571592,16.32704715,39724,89,0,71,3
1909,1909,3492,3142800,0,97,97,11.37571592,16.32704715,39724,89,0,71,3
1910,1910,3490,3141000,0,12,12,0.077363897,0.596818631,270,11,0,9,0
1911,1911,3492,3142800,0,97,97,11.37571592,16.32704715,39724,89,0,71,3
1912,1912,3492,3142800,0,97,97,11.37571592,16.32704715,39724,89,0,71,3
1913,1913,1880,1692000,0,99,99,7.24893617,17.58465085,13628,88,0,2,0
1914,1914,3491,3141900,0,93,93,0.869664852,6.771925835,3036,50,0,4,0
1915,1915,3488,3139200,0,100,100,41.18807339,26.36609661,143664,101,0,97,41
1916,1916,3488,3139200,0,25,25,0.168004587,0.931659839,586,14,0,6,0
1917,1917,3485,3136500,0,59,59,0.808608321,5.067785612,2818,33,0,9,0
1918,1918,3493,3143700,0,90,90,0.825078729,6.810428908,2882,48,0,2,0
1919,1919,3495,3145500,0,100,100,52.95221745,21.28686163,185068,101,46,10,50
1920,1920,3488,3139200,0,100,100,41.18807339,26.36609661,143664,101,0,97,41
1921,1921,3489,3140100,0,79,79,1.056176555,6.783280522,3685,56,0,2,0
1922,1922,3492,3142800,0,97,97,11.37571592,16.32704715,39724,89,0,71,3
1923,1923,3492,3142800,0,97,97,11.37571592,16.32704715,39724,89,0,71,3
1924,1924,3488,3139200,0,100,100,41.18807339,26.36609661,143664,101,0,97,41
1925,1925,3490,3141000,0,100,100,40.01633238,26.18733518,139657,101,0,97,40
1926,1926,3493,3143700,0,100,100,15.8975093,26.61836676,55530,101,0,85,0
1927,1927,1718,1546200,0,100,100,23.75960419,26.78015655,40819,99,0,85,13
1928,1928,1560,1404000,0,99,99,28.52884615,30.83303571,44505,100,0,95,18
1929,1929,3489,3140100,0,100,100,6.741186586,16.47502858,23520,94,0,69,0
1930,1930,3498,3148200,0,99,99,1.175528874,7.20432469,4112,64,0,1,0
1931,1931,3498,3148200,0,99,99,1.175528874,7.20432469,4112,64,0,1,0
1932,1932,3483,3134700,0,100,100,40.16795866,26.71564593,139905,101,0,97,40
1933,1933,3483,3134700,0,100,100,40.16795866,26.71564593,139905,101,0,97,40
1934,1934,3498,3148200,0,99,99,1.175528874,7.20432469,4112,64,0,1,0
1935,1935,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1936,1936,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1937,1937,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1938,1938,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1939,1939,1504,1353600,0,99,99,17.34375,22.91495727,26085,91,0,79,0
1940,1940,835,751500,0,99,99,32.05269461,31.22032352,26764,96,0,2,30
1941,1941,1541,1386900,0,100,100,14.11486048,20.30696728,21751,88,0,76,1
1942,1942,1953,1757700,0,100,100,13.19918075,19.887491,25778,88,0,67,0
1943,1943,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1944,1944,1504,1353600,0,99,99,17.34375,22.91495727,26085,91,0,79,0
1945,1945,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1946,1946,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1947,1947,2419,2177100,0,100,100,39.93881769,30.46080537,96612,101,0,98,45
1948,1948,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1949,1949,2419,2177100,0,100,100,39.93881769,30.46080537,96612,101,0,98,45
1950,1950,1613,1451700,0,100,100,13.733416,20.22363145,22152,88,0,52,0
1951,1951,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1952,1952,796,716400,0,99,99,31.40201005,31.39234129,24996,96,0,2,29
1953,1953,835,751500,0,99,99,32.05269461,31.22032352,26764,96,0,2,30
1954,1954,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1955,1955,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1956,1956,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1957,1957,835,751500,0,99,99,32.05269461,31.22032352,26764,96,0,2,30
1958,1958,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1959,1959,953,857700,0,100,100,57.19202518,26.76962185,54504,94,0,1,61
1960,1960,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1961,1961,2419,2177100,0,100,100,39.93881769,30.46080537,96612,101,0,98,45
1962,1962,1003,902700,0,100,100,57.09870389,26.05338542,57270,94,0,1,61
1963,1963,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1964,1964,1613,1451700,0,100,100,13.733416,20.22363145,22152,88,0,52,0
1965,1965,2419,2177100,0,100,100,39.93881769,30.46080537,96612,101,0,98,45
1966,1966,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1967,1967,1613,1451700,0,100,100,13.733416,20.22363145,22152,88,0,52,0
1968,1968,459,413100,0,99,99,23.93028322,32.1640596,10984,86,0,2,0
1969,1969,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1970,1970,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1971,1971,3489,3140100,0,0,0,0,0,0,1,0,0,0
1972,1972,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1973,1973,1613,1451700,0,100,100,13.733416,20.22363145,22152,88,0,52,0
1974,1974,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1975,1975,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1976,1976,796,716400,0,99,99,31.40201005,31.39234129,24996,96,0,2,29
1977,1977,2419,2177100,0,100,100,39.93881769,30.46080537,96612,101,0,98,45
1978,1978,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1979,1979,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1980,1980,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1981,1981,2419,2177100,0,100,100,39.93881769,30.46080537,96612,101,0,98,45
1982,1982,3492,3142800,0,100,100,24.52806415,30.8438788,85652,101,0,75,2
1983,1983,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1984,1984,2419,2177100,0,100,100,39.93881769,30.46080537,96612,101,0,98,45
1985,1985,3461,3114900,0,80,80,4.738803814,11.8456543,16401,73,0,47,0
1986,1986,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1987,1987,2419,2177100,0,100,100,39.93881769,30.46080537,96612,101,0,98,45
1988,1988,2419,2177100,0,100,100,39.93881769,30.46080537,96612,101,0,98,45
1989,1989,1644,1479600,0,100,100,49.42761557,28.92151459,81259,101,0,22,54
1990,1990,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1991,1991,2419,2177100,0,100,100,39.93881769,30.46080537,96612,101,0,98,45
1992,1992,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1993,1993,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
1994,1994,3495,3145500,0,0,0,0,0,0,1,0,0,0
1995,1995,3492,3142800,0,100,100,36.09306987,23.30004223,126037,97,0,87,39
1996,1996,3487,3138300,0,87,87,5.195296817,11.29694111,18116,72,0,51,0
1997,1997,1238,1114200,0,100,100,26.90226171,32.42813819,33305,90,0,7,0
1998,1998,3493,3143700,0,100,100,8.789865445,16.87949036,30703,89,0,74,0
1999,1999,3491,3141900,0,27,27,0.156975079,1.123175519,548,17,0,12,0
2000,2000,3461,3114900,0,80,80,4.738803814,11.8456543,16401,73,0,47,0
2001,2001,3493,3143700,0,100,100,61.27540796,29.84226621,214035,101,0,4,70
2002,2002,3489,3140100,0,100,100,60.5038693,29.41626704,211098,101,0,4,68
2003,2003,3487,3138300,0,100,100,60.54143963,29.76839073,211108,101,0,4,69
2004,2004,3489,3140100,0,0,0,0,0,0,1,0,0,0
2005,2005,3092,2782800,0,100,100,52.98382924,23.65276235,163826,100,0,2,56
2006,2006,3490,3141000,0,0,0,0,0,0,1,0,0,0
2007,2007,3490,3141000,0,74,74,0.58739255,4.394508336,2050,42,0,9,0
2008,2008,3489,3140100,0,100,100,60.5038693,29.41626704,211098,101,0,4,68
2009,2009,3488,3139200,0,100,100,39.45154817,29.98933207,137607,101,0,99,39
2010,2010,3137,2823300,0,100,100,57.54638189,23.46775609,180523,101,0,8,58
2011,2011,3490,3141000,0,100,100,32.48710602,28.58143706,113380,101,0,95,30
2012,2012,3488,3139200,0,0,0,0,0,0,1,0,0,0
2013,2013,1901,1710900,0,100,100,44.17411888,41.80147318,83975,100,0,8,40
2014,2014,3492,3142800,0,100,100,36.09306987,23.30004223,126037,97,0,87,39
2015,2015,3495,3145500,0,100,100,37.6297568,27.89807171,131516,101,0,97,35
2016,2016,3488,3139200,0,100,100,46.77350917,28.25064479,163146,101,0,99,49
2017,2017,1702,1531800,0,100,100,36.85076381,32.89394786,62720,92,0,2,45
2018,2018,3492,3142800,0,95,95,7.526918671,16.80012264,26284,94,0,77,0
2019,2019,3492,3142800,0,100,100,16.32560137,17.55978816,57009,87,0,91,12
2020,2020,3488,3139200,0,90,90,4.083142202,12.8667292,14242,83,0,3,0
2021,2021,3482,3133800,0,100,100,61.38110281,29.81753469,213729,101,0,4,70
2022,2022,3486,3137400,0,100,100,33.34136546,24.17672417,116228,97,0,82,36
2023,2023,3491,3141900,0,100,100,31.22772844,25.19680175,109016,98,0,100,31
2024,2024,3494,3144600,0,100,100,16.2266743,23.44032647,56696,100,0,79,4
2025,2025,3496,3146400,0,98,98,25.07236842,24.66961724,87653,99,0,94,20
2026,2026,3495,3145500,0,98,98,3.778826896,10.34276693,13207,74,0,36,0
2027,2027,3489,3140100,0,100,100,19.10604758,25.8284947,66661,97,0,99,1
2028,2028,3487,3138300,0,97,97,5.126469745,16.29869974,17876,81,0,9,0
2029,2029,3487,3138300,0,100,100,55.65930599,23.89996392,194084,101,46,9,54
2030,2030,3493,3143700,0,100,100,31.28714572,23.22810987,109286,100,0,89,32
2031,2031,3490,3141000,0,89,89,13.01117479,19.36588265,45409,84,0,71,1
2032,2032,3487,3138300,0,100,100,10.21766562,25.5978461,35629,100,0,15,0
2033,2033,3491,3141900,0,100,100,16.9014609,25.03470008,59003,95,0,89,1
2034,2034,3488,3139200,0,100,100,15.39420872,24.57012854,53695,98,0,3,0
2035,2035,2292,2062800,0,100,100,15.31108202,17.95181157,35093,83,0,57,9
2036,2036,3492,3142800,0,100,100,27.75200458,30.90275567,96910,101,0,96,13
2037,2037,3486,3137400,0,100,100,47.856856,28.8074083,166829,101,0,4,50
2038,2038,3484,3135600,0,97,97,36.57204363,23.1450458,127417,96,1,95,36
2039,2039,3491,3141900,0,100,100,17.09195073,19.09806354,59668,88,0,77,11
2040,2040,3491,3141900,0,100,100,17.09195073,19.09806354,59668,88,0,77,11
2041,2041,3494,3144600,0,100,100,29.77790498,26.2494182,104044,99,0,88,29
2042,2042,3491,3141900,0,93,93,0.869664852,6.771925835,3036,50,0,4,0
2043,2043,3484,3135600,0,100,100,49.31285878,22.22939702,171806,101,38,2,47
2044,2044,3485,3136500,0,100,100,36.96097561,24.76950671,128809,101,0,93,40
2045,2045,2574,2316600,0,98,98,3.282439782,11.69280565,8449,80,0,37,0
2046,2046,3492,3142800,0,41,41,0.096219931,0.950322503,336,12,0,11,0
2047,2047,3493,3143700,0,100,100,10.29831091,20.06687331,35972,99,0,77,0
2048,2048,3491,3141900,1,100,99,45.94070467,25.22072555,160379,100,43,4,41
2049,2049,3485,3136500,0,100,100,35.15753228,26.68737397,122524,101,0,90,41
2050,2050,3486,3137400,0,100,100,30.76563396,27.73229497,107249,101,0,97,26
2051,2051,2424,2181600,0,100,100,16.29166667,18.02861211,39491,84,0,61,12
2052,2052,3490,3141000,1,100,99,66.18882521,24.23910599,230999,97,95,1,68
2053,2053,2292,2062800,0,100,100,15.31108202,17.95181157,35093,83,0,57,9
2054,2054,1023,920700,0,100,100,34.94623656,30.5284516,35750,84,0,5,44
2055,2055,2455,2209500,0,100,100,14.36985743,17.80027425,35278,82,0,70,3
2056,2056,3490,3141000,0,51,51,0.894555874,3.940866506,3122,39,0,26,0
2057,2057,3491,3141900,0,100,100,17.09195073,19.09806354,59668,88,0,77,11
2058,2058,3189,2870100,0,100,100,12.54468485,17.88076675,40005,89,0,70,0
2059,2059,1848,1663200,0,100,100,39.56222944,26.9811627,73111,101,0,69,41
2060,2060,3491,3141900,0,100,100,17.09195073,19.09806354,59668,88,0,77,11
2061,2061,3477,3129300,0,86,86,4.945067587,12.72028795,17194,76,0,58,0
2062,2062,3492,3142800,0,100,100,42.77376861,24.50368323,149366,100,0,93,44
2063,2063,3491,3141900,0,100,100,8.131767402,18.21183623,28388,93,0,68,0
2064,2064,3494,3144600,0,36,36,0.467945049,2.231321365,1635,23,0,15,0
2065,2065,3489,3140100,0,68,68,0.823731728,4.671882041,2874,43,0,3,0
2066,2066,3488,3139200,0,91,91,0.539850917,3.833790968,1883,38,0,20,0
2067,2067,3491,3141900,0,64,64,1.10484102,5.373093266,3857,48,0,22,0
2068,2068,3486,3137400,0,100,100,42.42914515,26.77819477,147908,101,0,99,44
2069,2069,3487,3138300,0,48,48,0.284485231,1.9854497,992,22,0,11,0
2070,2070,3490,3141000,0,59,59,1.181661891,6.492994381,4124,52,0,5,0
2071,2071,3491,3141900,0,25,25,0.179031796,0.989359767,625,15,0,10,0
2072,2072,3491,3141900,0,100,100,6.198796906,12.08667299,21640,78,0,35,1
2073,2073,3486,3137400,0,61,61,0.467297762,3.236595639,1629,35,0,2,0
2074,2074,3487,3138300,0,91,91,16.48379696,20.72763571,57479,88,0,78,6
2075,2075,3489,3140100,0,70,70,1.431642304,6.073400904,4995,54,0,26,0
2076,2076,3485,3136500,0,79,79,3.41348637,11.53890762,11896,67,0,11,0
2077,2077,3489,3140100,0,70,70,1.431642304,6.073400904,4995,54,0,26,0
2078,2078,3487,3138300,0,68,68,1.559506739,7.568204405,5438,61,0,5,0
2079,2079,3486,3137400,0,100,100,42.42914515,26.77819477,147908,101,0,99,44
2080,2080,3486,3137400,0,61,61,0.467297762,3.236595639,1629,35,0,2,0
2081,2081,3492,3142800,0,87,87,11.41351661,20.21486021,39856,82,0,74,0
2082,2082,1407,1266300,0,100,100,18.30135039,25.06449715,25750,94,0,77,1
2083,2083,3491,3141900,0,87,87,8.010598682,16.08676175,27965,76,0,79,0
2084,2084,3491,3141900,0,80,80,1.010312231,4.405916076,3527,40,0,24,0
2085,2085,3489,3140100,0,99,99,9.018343365,16.86019619,31465,83,0,55,0
2086,2086,460,414000,0,0,0,0,0,0,1,0,0,0
2087,2087,3491,3141900,0,87,87,8.010598682,16.08676175,27965,76,0,79,0
2088,2088,3493,3143700,0,58,58,0.223017463,1.78530354,779,22,0,13,0
2089,2089,1407,1266300,0,100,100,18.30135039,25.06449715,25750,94,0,77,1
2090,2090,2428,2185200,0,100,100,48.41762768,29.71759255,117558,100,0,10,57
2091,2091,3492,3142800,0,57,57,1.753150057,6.233183915,6122,50,0,38,0
2092,2092,3487,3138300,0,99,99,28.7863493,23.42979941,100378,99,1,87,27
2093,2093,3440,3096000,0,99,99,21.25319767,26.15997556,73111,100,0,98,10
2094,2094,694,624600,0,100,100,41.83861671,24.84360085,29036,97,0,4,45
2095,2095,3492,3142800,0,56,56,0.13860252,1.808161811,484,14,0,7,0
2096,2096,3485,3136500,0,100,100,14.00057389,21.95279923,48792,99,0,79,1
2097,2097,3493,3143700,0,90,90,3.86687661,12.55349957,13507,82,0,47,0
2098,2098,3473,3125700,0,100,100,18.83558883,19.53038579,65416,94,0,81,16
2099,2099,3488,3139200,0,100,100,8.115825688,18.4310425,28308,97,0,64,0
2100,2100,3488,3139200,0,100,100,10.11639908,19.63239242,35286,93,0,85,0
2101,2101,3493,3143700,0,90,90,3.86687661,12.55349957,13507,82,0,47,0
2102,2102,3497,3147300,0,81,81,2.334286531,7.909341531,8163,59,0,44,0
2103,2103,3484,3135600,0,57,57,0.37858783,2.713111986,1319,34,0,10,0
2104,2104,3486,3137400,0,100,100,30.73034997,30.59421333,107126,101,0,94,25
2105,2105,3492,3142800,0,100,100,47.53780069,27.3442272,166002,101,0,99,51
2106,2106,3497,3147300,0,74,74,1.160995139,5.226370075,4060,49,0,33,0
2107,2107,3481,3132900,0,100,100,41.6779661,21.28895874,145081,101,0,96,42
2108,2108,3488,3139200,0,73,73,2.008600917,7.061974629,7006,59,0,36,0
2109,2109,3496,3146400,0,93,93,2.827231121,9.9053537,9884,73,0,44,0
2110,2110,3484,3135600,0,100,100,45.04592423,35.71749665,156940,100,0,11,55
2111,2111,3488,3139200,0,25,25,0.168004587,0.931659839,586,14,0,6,0
2112,2112,3490,3141000,0,100,100,11.8512894,20.47787134,41361,95,0,40,2
2113,2113,1636,1472400,0,87,87,2.965158924,10.48380443,4851,57,0,4,0
2114,2114,3491,3141900,0,100,100,37.98710971,28.946025,132613,101,0,93,46
2115,2115,3493,3143700,0,67,67,0.558259376,3.881858022,1950,41,0,8,0
2116,2116,3491,3141900,0,51,51,0.290747637,1.960647736,1015,23,0,16,0
2117,2117,3487,3138300,0,80,80,8.625752796,11.55903548,30078,70,0,42,4
2118,2118,3488,3139200,0,73,73,2.008600917,7.061974629,7006,59,0,36,0
2119,2119,3491,3141900,0,100,100,17.09195073,19.09806354,59668,88,0,77,11
2120,2120,3494,3144600,0,100,100,47.53835146,34.8922881,166099,101,0,13,54
2121,2121,1881,1692900,0,100,100,55.84529506,27.27299113,105045,101,0,2,59
2122,2122,3488,3139200,0,100,100,39.78010321,30.39224809,138753,101,0,97,39
2123,2123,3485,3136500,0,100,100,20.74576758,30.54609025,72299,101,0,89,0
2124,2124,3499,3149100,0,100,100,27.69991426,30.4478476,96922,101,0,69,15
2125,2125,3486,3137400,0,23,23,0.104417671,0.995974682,364,18,0,10,0
2126,2126,3322,2989800,0,99,99,33.10746538,30.62542255,109983,94,0,83,37
2127,2127,3486,3137400,0,79,79,0.687320711,4.374703648,2396,45,0,23,0
2128,2128,3322,2989800,0,99,99,33.10746538,30.62542255,109983,94,0,83,37
2129,2129,3490,3141000,0,100,100,23.14068768,30.55325532,80761,101,0,57,5
2130,2130,3488,3139200,0,100,100,32.97735092,29.31761773,115025,101,0,84,28
2131,2131,3489,3140100,0,56,56,0.662940671,3.907852998,2313,38,0,20,0
2132,2132,3486,3137400,0,100,100,25.86890419,28.87162264,90179,98,0,94,12
2133,2133,2435,2191500,0,100,100,12.24969199,17.34309166,29828,82,0,70,0
2134,2134,3483,3134700,0,100,100,34.6221648,27.74425248,120589,101,1,99,26
2135,2135,1477,1329300,0,100,100,39.51997292,22.02320222,58371,92,0,84,45
2136,2136,2155,1939500,0,99,99,24.66867749,32.51654896,53161,100,0,35,0
2137,2137,3491,3141900,0,100,100,45.18218276,29.34382228,157731,101,0,99,45
2138,2138,3491,3141900,0,100,100,45.18218276,29.34382228,157731,101,0,99,45
2139,2139,3488,3139200,0,100,100,32.97735092,29.31761773,115025,101,0,84,28
2140,2140,3495,3145500,0,99,99,24.50758226,26.74098487,85654,95,0,87,11
2141,2141,3493,3143700,0,100,100,12.12539364,15.36934421,42354,82,0,61,6
2142,2142,3487,3138300,0,94,94,4.017780327,12.94683596,14010,84,0,61,0
2143,2143,3492,3142800,0,92,92,9.498281787,15.83779996,33168,81,0,68,1
2144,2144,3484,3135600,0,92,92,10.32319173,16.46125889,35966,85,0,65,1
2145,2145,3486,3137400,0,100,100,45.03872633,35.86917555,157005,101,0,22,49
2146,2146,3494,3144600,0,100,100,35.34058386,24.03684865,123480,97,1,97,36
2147,2147,2474,2226600,0,99,99,26.12530315,31.2136557,64634,100,0,98,4
2148,2148,2731,2457900,0,100,100,42.92383742,25.37477533,117225,101,0,97,46
2149,2149,3487,3138300,0,100,100,27.89589905,22.1365215,97273,99,1,87,26
2150,2150,3494,3144600,0,100,100,35.34058386,24.03684865,123480,97,1,97,36
2151,2151,3488,3139200,0,100,100,32.97735092,29.31761773,115025,101,0,84,28
2152,2152,1881,1692900,0,100,100,55.84529506,27.27299113,105045,101,0,2,59
2153,2153,3491,3141900,0,86,86,4.879690633,12.77029134,17035,77,0,58,0
2154,2154,694,624600,0,100,100,41.83861671,24.84360085,29036,97,0,4,45
2155,2155,3496,3146400,0,61,61,2.014874142,6.655017088,7044,52,0,40,0
2156,2156,3486,3137400,0,97,97,39.45754446,18.85225962,137549,91,0,80,42
2157,2157,1881,1692900,0,100,100,55.84529506,27.27299113,105045,101,0,2,59
2158,2158,3492,3142800,0,98,98,13.53407789,19.1936307,47261,95,0,39,5
2159,2159,3497,3147300,0,80,80,0.924792679,5.875926675,3234,54,0,9,0
2160,2160,3489,3140100,0,100,100,17.99484093,25.62766617,62784,100,0,90,4
2161,2161,3489,3140100,0,100,100,35.86185153,21.92498357,125122,97,0,86,39
2162,2162,694,624600,0,100,100,41.83861671,24.84360085,29036,97,0,4,45
2163,2163,3493,3143700,0,80,80,0.932436301,5.899920542,3257,55,0,9,0
2164,2164,3489,3140100,0,100,100,35.86185153,21.92498357,125122,97,0,86,39
2165,2165,3485,3136500,0,64,64,0.905308465,4.747838043,3155,39,0,5,0
2166,2166,3492,3142800,0,92,92,9.498281787,15.83779996,33168,81,0,68,1
2167,2167,3493,3143700,0,100,100,18.0283424,20.53957374,62973,89,0,87,12
2168,2168,3487,3138300,0,100,100,45.86578721,24.32550502,159934,101,51,96,50
2169,2169,3492,3142800,0,98,98,13.53407789,19.1936307,47261,95,0,39,5
2170,2170,3487,3138300,0,57,57,0.452251219,2.637870272,1577,30,0,17,0
2171,2171,3487,3138300,0,57,57,0.452251219,2.637870272,1577,30,0,17,0
2172,2172,3493,3143700,0,59,59,0.571428571,3.554066012,1996,37,0,17,0
2173,2173,3491,3141900,0,93,93,1.672586651,8.276183099,5839,59,0,3,0
2174,2174,3488,3139200,0,91,91,20.5837156,19.10112781,71796,90,0,82,18
2175,2175,3489,3140100,0,100,100,35.86185153,21.92498357,125122,97,0,86,39
2176,2176,3487,3138300,0,52,52,0.527387439,2.713080747,1839,32,0,14,0
2177,2177,3487,3138300,0,56,56,1.027530829,5.640642722,3583,27,0,17,0
2178,2178,3491,3141900,0,93,93,1.672586651,8.276183099,5839,59,0,3,0
2179,2179,3492,3142800,0,87,87,11.41351661,20.21486021,39856,82,0,74,0
2180,2180,3490,3141000,0,85,85,1.12234957,5.722392469,3917,53,0,32,0
2181,2181,3492,3142800,0,100,100,3.961053837,12.11533803,13832,84,0,51,0
2182,2182,3491,3141900,0,75,75,0.970782011,5.371957374,3389,48,0,35,0
2183,2183,3489,3140100,0,100,100,35.86185153,21.92498357,125122,97,0,86,39
2184,2184,3373,3035700,0,100,100,30.31811444,20.27101921,102263,99,1,80,31
2185,2185,3480,3132000,0,30,30,0.093390805,1.388028453,325,15,0,10,0
2186,2186,3487,3138300,0,88,88,0.80642386,5.600000412,2812,46,0,9,0
2187,2187,3491,3141900,0,80,80,1.411343455,8.042947431,4927,62,0,15,0
2188,2188,3486,3137400,0,88,88,8.716580608,15.94374777,30386,85,0,50,0
2189,2189,299,269100,0,88,88,26.20401338,30.93831143,7835,64,0,1,0
2190,2190,1493,1343700,0,99,99,17.51640991,23.08148076,26152,92,0,79,0
2191,2191,1026,923400,0,100,100,2.639376218,9.631139049,2708,53,0,5,0
2192,2192,1720,1548000,0,99,99,15.57383721,24.97629833,26787,97,0,74,0
2193,2193,3491,3141900,0,75,75,11.89143512,12.50631297,41513,68,0,65,9
2194,2194,3484,3135600,0,99,99,27.50717566,25.62414245,95835,99,0,91,23
2195,2195,3487,3138300,0,100,100,42.37338687,24.82395631,147756,100,0,93,44
2196,2196,3490,3141000,0,100,100,30.20744986,27.91240805,105424,101,0,92,30
2197,2197,3489,3140100,0,71,71,0.799942677,4.379868744,2791,44,0,22,0
2198,2198,3495,3145500,0,64,64,0.705007153,4.993983859,2464,44,0,3,0
2199,2199,3491,3141900,0,100,100,32.63592094,22.23487455,113932,98,0,79,32
2200,2200,3495,3145500,0,99,99,14.58426323,19.11319294,50972,88,0,79,4
2201,2201,3493,3143700,0,67,67,1.108216433,5.105895342,3871,42,0,29,0
2202,2202,3492,3142800,0,100,100,32.83848797,28.91308472,114672,101,0,96,34
2203,2203,3492,3142800,0,100,100,32.83848797,28.91308472,114672,101,0,96,34
2204,2204,3490,3141000,0,100,100,30.68481375,22.04171153,107090,98,0,88,32
2205,2205,3490,3141000,0,100,100,30.20744986,27.91240805,105424,101,0,92,30
2206,2206,3486,3137400,0,100,100,28.25530694,23.1553707,98498,99,0,96,24
2207,2207,3489,3140100,0,100,100,27.54227572,26.61280395,96095,101,0,93,23
2208,2208,864,777600,0,100,100,64.39814815,27.96449131,55640,81,0,8,72
2209,2209,1962,1765800,0,100,100,35.00611621,29.09159782,68682,101,0,6,38
2210,2210,3489,3140100,0,100,100,67.78475208,30.33162154,236501,101,0,3,80
2211,2211,3493,3143700,0,99,99,44.70684226,19.89042274,156161,93,0,85,50
2212,2212,3487,3138300,0,57,57,0.452251219,2.637870272,1577,30,0,17,0
2213,2213,3492,3142800,0,100,100,32.83848797,28.91308472,114672,101,0,96,34
2214,2214,3307,2976300,0,100,100,23.84426973,18.98941184,78853,97,1,73,20
2215,2215,3492,3142800,0,100,100,22.61254296,25.88836711,78963,101,0,93,11
2216,2216,3481,3132900,0,100,100,36.81729388,28.23298337,128161,101,0,96,40
2217,2217,3102,2791800,0,94,94,14.59284333,21.97728123,45267,86,0,76,0
2218,2218,3492,3142800,0,100,100,32.83848797,28.91308472,114672,101,0,96,34
2219,2219,3487,3138300,0,57,57,0.452251219,2.637870272,1577,30,0,17,0
2220,2220,3102,2791800,0,94,94,14.59284333,21.97728123,45267,86,0,76,0
2221,2221,3494,3144600,0,100,100,24.15626789,27.93782797,84402,97,0,91,8
2222,2222,3492,3142800,0,100,100,32.83848797,28.91308472,114672,101,0,96,34
2223,2223,3490,3141000,0,100,100,30.20744986,27.91240805,105424,101,0,92,30
2224,2224,977,879300,0,100,100,62.7727738,28.43588122,61329,84,0,8,70
2225,2225,3492,3142800,0,100,100,42.77376861,24.50368323,149366,100,0,93,44
2226,2226,3487,3138300,0,57,57,0.452251219,2.637870272,1577,30,0,17,0
2227,2227,3483,3134700,0,92,92,8.688774045,17.36770784,30263,88,0,74,0
2228,2228,3485,3136500,0,100,100,33.87718795,25.91899663,118062,101,0,94,35
2229,2229,3491,3141900,0,100,100,31.22772844,25.19680175,109016,98,0,100,31
2230,2230,3485,3136500,0,100,100,33.87718795,25.91899663,118062,101,0,94,35
2231,2231,3491,3141900,0,100,100,41.67373245,21.3084815,145483,101,39,97,40
2232,2232,3491,3141900,0,100,100,41.67373245,21.3084815,145483,101,39,97,40
