"","gbifID","class","order","family","genus","species","stateProvince","decimalLatitude","decimalLongitude","day","month","year"
"420",1324146828,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia fasciata","Florida",29.73159,-82.39659,20,4,2011
"421",1324147451,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus terrestris","Florida",30.5315,-83.0375,26,10,2011
"422",1324151939,"Reptilia","Squamata","Pythonidae","Python","Python regius","Florida",26.69412,-80.05127,23,6,2013
"423",1324148477,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",28.70105,-81.32375,15,6,2012
"424",1324139305,"Reptilia","Squamata","Phrynosomatidae","Phrynosoma","Phrynosoma cornutum","Florida",30.40788,-81.40498,25,4,2010
"425",1324153338,"Reptilia","Testudines","Emydidae","Pseudemys","Pseudemys concinna","Florida",27.877056,-82.313111,5,1,2014
"426",1324150944,"Reptilia","Crocodylia","Alligatoridae","Caiman","Caiman crocodilus","Florida",25.5182,-80.34729,5,3,2013
"427",1324151372,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",24.673792,-81.387878,18,5,2013
"428",1324150469,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.761,-80.60769,6,12,2012
"429",1324146782,"Reptilia","Squamata","Colubridae","Cemophora","Cemophora coccinea","Florida",25.98691,-81.26257,24,4,2010
"430",1324139141,"Reptilia","Squamata","Pythonidae","Python",NA,"Florida",25.752384,-80.449437,28,2,2010
"431",1324152842,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia fasciata","Florida",28.13368,-82.67691,23,11,2013
"432",1324153590,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis distichus","Florida",24.603568,-81.644908,5,3,2014
"433",1324151066,"Reptilia","Squamata","Colubridae","Cemophora","Cemophora coccinea","Florida",25.896,-81.262,3,7,2012
"434",1324149803,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",24.65134,-81.40521,16,8,2012
"435",1324148483,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.761,-80.53008,1,6,2012
"436",1324147175,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",26.00855,-81.6138,7,8,2011
"437",1324148355,"Reptilia","Testudines","Chelydridae","Macrochelys","Macrochelys temminckii","Florida",30.5543,-85.4368,8,5,2012
"438",1324148280,"Reptilia","Testudines","Testudinidae","Chelonoidis","Chelonoidis denticulatus","Florida",25.558965,-80.414498,12,4,2012
"439",1324153630,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",24.58161,-81.74158,7,3,2014
"440",1324153347,"Reptilia","Testudines","Emydidae","Pseudemys","Pseudemys concinna","Florida",27.877056,-82.313111,5,1,2014
"441",1324147290,"Reptilia","Testudines","Chelydridae","Macrochelys","Macrochelys temminckii","Florida",30.592,-84.3537,4,11,2011
"442",1324150524,"Amphibia","Anura","Bufonidae","Rhinella","Rhinella marina","Florida",25.97329,-81.73067,22,11,2012
"443",1324147143,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.55885,-80.54465,21,8,2010
"444",1324151963,"Reptilia","Squamata","Pythonidae","Python","Python regius","Florida",25.73083,-80.44776,24,6,2013
"445",1324140692,"Reptilia","Testudines","Cheloniidae","Chelonia","Chelonia mydas","Florida",25.0251,-80.7159,20,1,2010
"446",1324152046,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis equestris","Florida",24.556583,-81.805,26,7,2013
"447",1324147076,"Reptilia","Squamata","Teiidae","Salvator","Salvator merianae","Florida",26.59407,-80.17035,19,8,2011
"448",1324150735,"Reptilia","Squamata","Boidae","Boa","Boa constrictor","Florida",27.96052,-82.72999,6,2,2013
"449",1324148266,"Reptilia","Testudines","Chelydridae","Macrochelys","Macrochelys temminckii","Florida",30.2484,-85.0063,26,4,2012
"450",1324146805,"Reptilia","Squamata","Colubridae","Thamnophis","Thamnophis saurita","Florida",25.617334,-80.575493,19,8,2010
"451",1324148598,"Reptilia","Squamata","Teiidae","Cnemidophorus","Cnemidophorus lemniscatus","Florida",25.82719,-80.23767,25,6,2012
"452",1324151118,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.41837,-80.58109,11,4,2013
"453",1324153810,"Reptilia","Squamata","Agamidae","Pogona","Pogona vitticeps","Florida",28.3747,-82.23761,21,3,2014
"454",1324151200,"Reptilia","Squamata","Colubridae","Diadophis","Diadophis punctatus","Florida",27.48772,-80.80609,31,3,2013
"455",1324147882,"Reptilia","Squamata","Gekkonidae","Phelsuma","Phelsuma grandis","Florida",24.67599,-81.39439,26,3,2012
"456",1324151265,"Reptilia","Crocodylia","Alligatoridae","Caiman","Caiman crocodilus","Florida",25.48525,-80.3844,24,4,2012
"457",1324153341,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",25.0995,-80.4326,28,1,2014
"458",1324144496,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",29.711403,-82.379186,26,10,2010
"459",1324189347,"Reptilia","Squamata","Gekkonidae","Phelsuma","Phelsuma grandis","Florida",24.67599,-81.39439,26,3,2014
"460",1324189032,"Amphibia","Anura","Bufonidae","Rhinella","Rhinella marina","Florida",27.88067,-82.50929,25,4,2014
"461",1836014014,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",29.68043,-85.23972,16,7,2011
"462",1324190088,"Reptilia","Crocodylia","Crocodylidae","Crocodylus","Crocodylus acutus","Florida",24.956667,-80.576883,23,4,2015
"463",1835184565,"Amphibia","Anura","Hylidae","Pseudacris","Pseudacris feriarum","Florida",30.19702,-85.07587,12,3,2010
"464",1835184568,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",29.73148,-84.88799,24,4,2011
"465",1324189044,"Reptilia","Squamata","Teiidae","Salvator","Salvator merianae","Florida",27.8102,-82.27406,7,4,2014
"466",1324190450,"Reptilia","Squamata","Colubridae","Pantherophis","Pantherophis guttatus","Florida",28.13034,-82.68421,14,6,2015
"467",3412276301,"Reptilia","Squamata","Elapidae","Micrurus","Micrurus fulvius","Florida",29.80852,-81.88269,21,11,2013
"468",1324189344,"Reptilia","Squamata","Viperidae","Crotalus","Crotalus horridus","Florida",30.25048,-82.873135,20,10,2014
"469",1324189931,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",29.10058,-83.061,19,10,2014
"470",1324188961,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis equestris","Florida",25.78614,-80.1746,10,5,2014
"471",1324189075,"Reptilia","Squamata","Teiidae","Salvator","Salvator merianae","Florida",27.8023,-82.27399,19,4,2014
"472",1324191157,"Reptilia","Squamata","Iguanidae","Ctenosaura","Ctenosaura similis","Florida",26.0354,-80.2404,2,9,2015
"473",1324189658,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",24.950576,-80.595344,22,1,2015
"474",1324191305,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.9514,-81.36035,27,6,2010
"475",1324188742,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",27.870852,-82.822666,28,6,2014
"476",1324188933,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus terrestris","Florida",28.498087,-81.312995,27,7,2014
"477",1324191276,"Reptilia","Squamata","Viperidae","Crotalus","Crotalus adamanteus","Florida",27.173076,-82.470577,1,12,2015
"478",1324561052,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",29.8573,-82.98685,30,10,2016
"479",1324188959,"Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia","Florida",28.49669,-81.31408,24,6,2014
"480",1324189026,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.60836,-80.57391,30,4,2014
"481",1324191380,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.9514,-81.36035,11,3,2012
"482",1837125277,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",29.72721,-85.08229,28,7,2012
"483",1324190799,"Reptilia","Squamata","Viperidae","Crotalus","Crotalus horridus","Florida",29.886669,-82.404353,18,8,2015
"484",1836013949,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",25.4036,-80.50121,9,5,2012
"485",1324191437,"Reptilia","Squamata","Pythonidae","Morelia","Morelia spilota","Florida",25.3291,-80.8322,15,2,2016
"486",1324192120,"Amphibia","Anura","Bufonidae","Rhinella","Rhinella marina","Florida",26.25884,-81.778928,10,8,2016
"487",1324189621,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis cristatellus","Florida",25.680164,-80.274223,20,1,2015
"488",1839291894,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia clarkii","Florida",30.01432,-83.8557,25,5,2013
"489",1324191310,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.9514,-81.36035,30,12,2013
"490",3079134306,"Reptilia","Squamata","Colubridae","Pantherophis","Pantherophis alleghaniensis","Florida",29.558611,-82.475556,3,5,2010
"491",1324189197,"Reptilia","Testudines","Emydidae","Trachemys","Trachemys scripta","Florida",27.84149,-82.81549,30,8,2014
"492",1324189392,"Reptilia","Squamata","Colubridae","Diadophis","Diadophis punctatus","Florida",27.448809,-81.180883,7,11,2014
"493",1324189422,"Reptilia","Squamata","Teiidae","Tupinambis","Tupinambis teguixin","Florida",25.411154,-80.494614,17,2,2014
"494",1324191006,"Amphibia","Caudata","Plethodontidae","Desmognathus","Desmognathus apalachicolae","Florida",30.507222,-84.982778,21,9,2015
"495",1837125321,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",29.32819,-82.76723,28,5,2012
"496",1837125315,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",29.48479,-83.1823,28,5,2012
"497",1324189298,"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus planirostris","Florida",29.451158,-82.235908,9,9,2011
"498",1324188975,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",27.36087,-81.31554,4,5,2014
"499",1324191738,"Reptilia","Squamata","Colubridae","Tantilla","Tantilla relicta","Florida",28.99428,-81.78543,3,3,2016
"500",1324146781,"Reptilia","Squamata","Colubridae","Coluber","Coluber constrictor","Florida",29.67492,-82.40108,5,3,2011
"501",1324192054,"Reptilia","Squamata","Colubridae","Farancia","Farancia abacura","Florida",29.64454,-82.35849,29,6,2016
"502",1324188879,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",26.826143,-80.04288,23,7,2014
"503",1324153042,"Amphibia","Anura","Bufonidae","Rhinella","Rhinella marina","Florida",25.40793,-80.52358,17,11,2013
"504",1324191416,"Reptilia","Squamata","Colubridae","Tantilla","Tantilla relicta","Florida",28.8969,-81.9125,17,12,2015
"505",1324153389,"Reptilia","Squamata","Agamidae","Agama","Agama picticauda","Florida",26.98581,-80.6054,26,2,2014
"506",1324149882,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis equestris","Florida",26.21255,-80.16953,30,8,2012
"507",1836013810,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus terrestris","Florida",25.40388,-80.50122,9,5,2012
"508",1416635817,"Amphibia","Caudata","Plethodontidae","Desmognathus","Desmognathus auriculatus","Florida",30.15312,-84.53774,3,12,2016
"509",1324191904,"Amphibia","Caudata","Sirenidae","Siren","Siren lacertina","Florida",29.61618,-82.33632,7,6,2016
"510",1324151113,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.87525,-80.92958,23,3,2013
"511",1324147929,"Reptilia","Squamata","Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus elegans","Florida",24.65515,-81.279202,29,3,2012
"512",1324151209,"Reptilia","Squamata","Colubridae","Liodytes","Liodytes pygaea","Florida",29.61467,-82.36024,9,4,2013
"513",1324151575,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.89491,-80.15357,5,6,2013
"514",1324147916,"Reptilia","Squamata","Iguanidae","Ctenosaura","Ctenosaura similis","Florida",27.21907,-80.39932,5,3,2012
"515",1837124789,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes femoralis","Florida",30.35111,-82.00936,29,5,2012
"516",1836013630,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",30.05965,-85.02116,18,7,2011
"517",1324192047,"Reptilia","Squamata","Corytophanidae","Basiliscus","Basiliscus vittatus","Florida",26.120172,-80.337252,23,6,2016
"518",1835184350,"Amphibia","Anura","Hylidae","Pseudacris","Pseudacris nigrita","Florida",30.06769,-85.02889,11,3,2010
"519",1837124804,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",29.72721,-85.08229,28,7,2012
"520",1324189399,"Reptilia","Crocodylia","Alligatoridae","Alligator","Alligator mississippiensis","Florida",26.887111,-81.918,23,2,2014
"521",1836013823,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus terrestris","Florida",30.4238,-85.0666,4,4,2012
"522",1324147162,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",26.17239,-80.89439,13,11,2010
"523",1324139703,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",30.47133,-85.58586,27,6,2010
"524",1324189282,"Reptilia","Squamata","Colubridae","Tantilla","Tantilla coronata","Florida",30.488249,-87.163513,10,9,2014
"525",1324142105,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia taxispilota","Florida",30.1627,-85.1411,30,8,2010
"526",1324150471,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.76097,-80.50897,24,11,2012
"527",1324188802,"Reptilia","Squamata","Agamidae","Leiolepis","Leiolepis rubritaeniata","Florida",26.96545,-82.06698,12,7,2014
"528",1324147138,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.99407,-81.59425,13,10,2010
"529",1324151023,"Reptilia","Squamata","Viperidae","Agkistrodon","Agkistrodon piscivorus","Florida",25.8667,-81.1308,3,10,2010
"530",3023501301,"Reptilia","Squamata","Colubridae","Farancia","Farancia abacura","Florida",30.5619,-83.7193,26,4,2014
"531",1324188768,"Amphibia","Caudata","Proteidae","Necturus","Necturus beyeri","Florida",30.533509,-86.9171,20,7,2014
"532",1835184456,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",29.7482,-84.85469,16,7,2011
"533",1324191353,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.9514,-81.36035,6,6,2012
"534",2561150587,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",28.70417,-81.53444,14,4,2013
"535",2561150588,"Reptilia","Squamata","Viperidae","Sistrurus","Sistrurus miliarius","Florida",29.92382,-84.97733,10,8,2014
"536",1324191726,"Amphibia","Anura","Pelodryadidae","Ranoidea","Ranoidea caerulea","Florida",26.04591,-80.21976,16,11,2015
"537",1324152020,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis equestris","Florida",26.32237,-80.12904,20,8,2013
"538",1324151184,"Reptilia","Testudines","Testudinidae","Manouria","Manouria emys","Florida",26.146332,-80.483375,19,9,2011
"539",1324190831,"Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus turcicus","Florida",29.594471,-82.436939,8,9,2015
"540",1324151371,"Reptilia","Squamata","Gekkonidae","Phelsuma","Phelsuma grandis","Florida",24.70717,-81.09743,17,5,2013
"541",1324139706,"Amphibia","Anura","Bufonidae","Rhinella","Rhinella marina","Florida",27.29007,-80.36546,16,6,2010
"542",1324153339,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis equestris","Florida",25.42926,-80.51073,15,1,2014
"543",1837124851,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",30.35111,-82.00936,29,5,2012
"544",1839291301,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia fasciata","Florida",26.33598,-80.53898,10,8,2013
"545",1839291303,"Reptilia","Squamata","Colubridae","Nerodia","Nerodia fasciata","Florida",26.33598,-80.53898,10,8,2013
"546",1836013839,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",26.59939,-81.37344,8,5,2012
"547",1324147831,"Reptilia","Testudines","Emydidae","Deirochelys","Deirochelys reticularia","Florida",29.72804,-82.04752,24,1,2012
"548",1324191836,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",28.1024,-82.7793,17,5,2016
"549",1799108885,"Reptilia","Squamata","Agamidae","Agama","Agama picticauda","Florida",27.289166,-80.36475,24,6,2016
"550",1324188714,"Amphibia","Anura","Pipidae","Xenopus","Xenopus tropicalis","Florida",27.8494,-82.33446,10,6,2014
"551",1324188968,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",26.37083,-80.21089,20,4,2014
"552",1324151685,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.63566,-80.57607,22,7,2013
"553",1324146917,"Reptilia","Squamata","Agamidae","Agama","Agama picticauda","Florida",25.02761,-80.49602,2,6,2010
"554",1324189296,"Reptilia","Squamata","Colubridae","Coluber","Coluber constrictor","Florida",30.674914,-84.347391,18,8,2014
"555",1324192125,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis carolinensis","Florida",24.65444,-81.28037,25,5,2016
"556",1324149817,"Reptilia","Squamata","Iguanidae","Iguana","Iguana iguana","Florida",24.66996,-81.35694,16,8,2012
"557",1324189345,"Reptilia","Squamata","Colubridae","Thamnophis","Thamnophis saurita","Florida",29.588549,-82.349111,18,10,2014
"558",1324147783,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",26.0006,-81.66133,15,1,2012
"559",1324149304,"Reptilia","Squamata","Pythonidae","Python","Python regius","Florida",26.09462,-80.21928,24,7,2012
"560",1324150691,"Reptilia","Squamata","Sphaerodactylidae","Sphaerodactylus","Sphaerodactylus notatus","Florida",24.69551,-81.32919,10,1,2013
"561",1835184478,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus terrestris","Florida",29.64315,-85.09534,8,4,2011
"562",1324188735,"Reptilia","Squamata","Elapidae","Micrurus","Micrurus fulvius","Florida",29.486229,-82.890375,17,6,2014
"563",1324152756,"Reptilia","Squamata","Colubridae","Heterodon","Heterodon platirhinos","Florida",29.71028,-82.49732,3,11,2013
"564",1836013662,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",26.5994,-81.34097,8,5,2012
"565",1324150503,"Reptilia","Squamata","Varanidae","Varanus","Varanus albigularis","Florida",28.28703,-81.41316,22,12,2012
"566",1324189160,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.76623,-80.67387,17,7,2014
"567",3746855308,"Reptilia","Squamata","Scincidae","Plestiodon","Plestiodon egregius","Florida",29.127143,-83.085837,17,6,2015
"568",1324189509,"Reptilia","Squamata","Iguanidae","Ctenosaura","Ctenosaura similis","Florida",26.0351,-80.2415,4,4,2014
"569",1324152500,"Reptilia","Squamata","Colubridae","Tantilla","Tantilla relicta","Florida",29.4155,-81.7552,18,10,2013
"570",1324192298,"Amphibia","Anura","Ranidae","Lithobates","Lithobates grylio","Florida",28.14903,-82.561573,10,7,2015
"571",1324149853,"Amphibia","Anura","Eleutherodactylidae","Eleutherodactylus","Eleutherodactylus planirostris","Florida",24.70418,-81.15518,21,8,2012
"572",1324139545,"Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo calyptratus","Florida",26.70732,-81.42601,15,5,2010
"573",1324561030,"Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo calyptratus","Florida",26.351497,-80.289751,27,10,2016
"574",1324151316,"Reptilia","Squamata","Gekkonidae","Phelsuma","Phelsuma grandis","Florida",24.76503,-80.94878,16,5,2013
"575",1324147890,"Reptilia","Squamata","Teiidae","Salvator","Salvator merianae","Florida",25.4238,-80.47423,4,3,2012
"576",1324150361,"Reptilia","Squamata","Boidae","Boa","Boa constrictor","Florida",29.32485,-81.87446,11,11,2012
"577",1324139207,"Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis quinquetaeniata","Florida",27.290982,-80.366304,4,4,2010
"578",1324149085,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",25.46374,-80.33448,2,7,2012
"579",1324152960,"Reptilia","Squamata","Iguanidae","Iguana","Iguana iguana","Florida",26.02964,-80.38921,10,11,2013
"580",1835184491,"Amphibia","Anura","Hylidae","Pseudacris","Pseudacris feriarum","Florida",30.31265,-84.82891,21,1,2010
"581",1324189506,"Reptilia","Squamata","Colubridae","Coluber","Coluber constrictor","Florida",29.63656,-82.36997,9,12,2014
"582",1585354989,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",29.10058,-83.061,12,12,2014
"583",1324191568,"Reptilia","Testudines","Trionychidae","Apalone","Apalone ferox","Florida",30.42996,-85.55206,28,3,2016
"584",1324152978,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.69486,-80.67153,29,11,2013
"585",1324189464,"Reptilia","Testudines","Emydidae","Pseudemys","Pseudemys concinna","Florida",30.099078,-83.173528,11,11,2012
"586",1839291411,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",30.06023,-84.64391,14,7,2013
"587",1836013863,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",30.13583,-85.20814,16,7,2011
"588",1324152426,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",25.78943,-80.30876,23,10,2013
"589",1324141302,"Reptilia","Squamata","Viperidae","Crotalus","Crotalus adamanteus","Florida",30.3712,-85.2146,30,8,2010
"590",1324141074,"Reptilia","Squamata","Phyllodactylidae","Tarentola","Tarentola annularis","Florida",26.682617,-81.80215,3,8,2010
"591",1324152289,"Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo calyptratus","Florida",25.40751,-80.52229,30,5,2013
"592",1324151383,"Reptilia","Squamata","Leiocephalidae","Leiocephalus","Leiocephalus carinatus","Florida",24.673792,-81.387878,18,5,2013
"593",1324192062,"Reptilia","Squamata","Colubridae","Farancia","Farancia abacura","Florida",29.72725,-81.398039,18,7,2016
"594",1324147091,"Amphibia","Anura","Bufonidae","Rhinella","Rhinella marina","Florida",26.06881,-80.22886,5,5,2011
"595",1324147871,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",28.55323,-81.10284,16,2,2012
"596",1835184505,"Amphibia","Anura","Hylidae","Pseudacris","Pseudacris feriarum","Florida",30.31265,-84.82891,21,1,2010
"597",1836013674,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",30.83594,-86.89883,16,5,2012
"598",1324189368,"Reptilia","Testudines","Chelydridae","Macrochelys","Macrochelys temminckii","Florida",30.738996,-85.200755,19,9,2012
"599",1836013677,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes cinereus","Florida",28.6294,-80.95309,11,5,2012
"600",1324189942,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",29.10058,-83.061,19,10,2014
"601",1324190140,"Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Florida",26.61405,-82.022467,30,4,2015
"602",1324152608,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",27.37301,-81.04444,2,9,2013
"603",1324147109,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.66094,-80.48093,25,5,2011
"604",1324152917,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis equestris","Florida",25.43189,-80.51773,17,11,2013
"605",1324190145,"Reptilia","Squamata","Colubridae","Diadophis","Diadophis punctatus","Florida",29.649817,-82.385356,9,5,2015
"606",1324149864,"Reptilia","Testudines","Emydidae","Trachemys","Trachemys scripta","Florida",28.71361,-81.45859,26,3,2011
"607",1836013874,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",29.90961,-85.17422,16,7,2011
"608",1324150689,"Amphibia","Anura","Microhylidae","Gastrophryne","Gastrophryne carolinensis","Florida",24.69551,-81.32919,10,1,2013
"609",1324139350,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",27.28558,-82.46781,8,6,2010
"610",1324152331,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",26.341,-80.98,7,11,2012
"611",1343303293,"Reptilia","Squamata","Phyllodactylidae","Tarentola","Tarentola annularis","Florida",27.290982,-80.366304,12,11,2016
"612",1324150461,"Reptilia","Squamata","Scincidae","Plestiodon","Plestiodon egregius","Florida",27.48786,-81.50222,5,12,2012
"613",1324149835,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",24.65134,-81.40521,16,8,2012
"614",1324147160,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.55515,-80.5467,14,8,2010
"615",1324151429,"Reptilia","Squamata","Boidae","Acrantophis","Acrantophis dumerili","Florida",25.47905,-80.50125,23,5,2013
"616",1324146994,"Reptilia","Squamata","Pythonidae","Python","Python regius","Florida",24.56327,-81.79581,12,7,2011
"617",1324189144,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.25487,-80.79836,4,6,2014
"618",1837125014,"Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus terrestris","Florida",30.14898,-85.13955,30,7,2012
"619",1836013883,"Amphibia","Anura","Hylidae","Dryophytes","Dryophytes squirellus","Florida",29.90353,-84.97775,18,7,2011
"620",1324148375,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.76197,-80.6906,6,5,2012
"621",1324140224,"Amphibia","Anura","Pipidae","Xenopus","Xenopus laevis","Florida",28.57232,-80.83237,27,6,2010
"622",1324190017,"Reptilia","Squamata","Colubridae","Opheodrys","Opheodrys aestivus","Florida",29.684867,-82.418033,30,3,2015
"623",1324153587,"Reptilia","Squamata","Teiidae","Ameiva","Ameiva ameiva","Florida",24.76465,-80.95787,5,3,2014
"624",1324151340,"Reptilia","Squamata","Iguanidae","Iguana","Iguana iguana","Florida",24.76503,-80.94878,16,5,2013
"625",1324191425,"Reptilia","Squamata","Iguanidae","Ctenosaura","Ctenosaura similis","Florida",24.69409,-81.33315,26,1,2016
"626",1585354896,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",25.9514,-81.36035,27,1,2012
"627",1324188956,"Reptilia","Squamata","Dactyloidae","Anolis","Anolis sagrei","Florida",27.102,-80.14102,4,4,2014
"628",1835184521,"Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus","Florida",29.64865,-85.09435,1,6,2011
"629",1324148465,"Reptilia","Squamata","Iguanidae","Ctenosaura","Ctenosaura similis","Florida",27.05167,-82.43519,30,5,2012
"630",1324153377,"Reptilia","Squamata","Gekkonidae","Gekko","Gekko gecko","Florida",26.0453,-80.21958,9,2,2014
"631",1324149953,"Reptilia","Squamata","Pythonidae","Python","Python bivittatus","Florida",25.35578,-80.45909,5,11,2012
"632",1324144515,"Reptilia","Squamata","Chamaeleonidae","Furcifer","Furcifer oustaleti","Florida",25.43324,-80.50404,20,11,2010
"633",1324150040,"Reptilia","Squamata","Gekkonidae","Gekko","Gekko gecko","Florida",26.37112,-80.10471,2,10,2012
"634",1324152153,"Amphibia","Anura","Hylidae","Osteopilus","Osteopilus septentrionalis","Florida",27.86947,-82.63947,27,8,2013
