OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
1906,1906,4341,3906900,0,91,91,9.566228979,14.85398648,41527,82,0,70,0
1907,1907,4287,3858300,0,93,93,0.467926289,5.062366808,2006,27,0,28,0
1908,1908,4489,4040100,0,91,91,32.90398753,26.92720821,147706,86,0,5,28
1909,1909,4489,4040100,0,91,91,32.90398753,26.92720821,147706,86,0,5,28
1910,1910,4288,3859200,0,98,98,40.97364739,35.97062967,175695,69,0,48,37
1911,1911,4489,4040100,0,91,91,32.90398753,26.92720821,147706,86,0,5,28
1912,1912,4489,4040100,0,91,91,32.90398753,26.92720821,147706,86,0,5,28
1913,1913,2275,2047500,0,96,96,53.09538462,37.8650368,120792,63,0,9,76
1914,1914,4346,3911400,0,88,88,5.713529682,14.75441189,24831,73,0,8,0
1915,1915,4346,3911400,0,91,91,9.14312011,14.52781089,39736,81,0,81,0
1916,1916,4612,4150800,0,93,93,45.75281873,25.52500863,211012,84,0,8,49
1917,1917,4322,3889800,0,91,91,10.33225359,22.40789097,44656,78,0,42,0
1918,1918,4300,3870000,0,98,98,8.588604651,23.31776068,36931,80,0,12,0
1919,1919,4410,3969000,0,67,67,2.086394558,6.041580857,9201,44,0,33,0
1920,1920,4346,3911400,0,91,91,9.14312011,14.52781089,39736,81,0,81,0
1921,1921,4320,3888000,0,94,94,12.73333333,26.8466099,55008,75,0,17,0
1922,1922,4489,4040100,0,91,91,32.90398753,26.92720821,147706,86,0,5,28
1923,1923,4489,4040100,0,91,91,32.90398753,26.92720821,147706,86,0,5,28
1924,1924,4346,3911400,0,91,91,9.14312011,14.52781089,39736,81,0,81,0
1925,1925,4346,3911400,0,91,91,9.755637368,15.13104657,42398,82,0,81,0
1926,1926,4550,4095000,0,87,87,10.2043956,19.47370113,46430,80,0,9,0
1927,1927,2120,1908000,0,99,99,19.15943396,31.34843825,40618,92,0,4,0
1928,1928,1904,1713600,0,93,93,19.72426471,30.38012189,37555,58,0,47,0
1929,1929,4289,3860100,0,87,87,2.493821404,11.42665528,10696,62,0,14,0
1930,1930,4413,3971700,0,84,84,3.568774077,11.29571184,15749,70,0,47,0
1931,1931,4413,3971700,0,84,84,3.568774077,11.29571184,15749,70,0,47,0
1932,1932,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
1933,1933,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
1934,1934,4413,3971700,0,84,84,3.568774077,11.29571184,15749,70,0,47,0
1935,1935,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1936,1936,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1937,1937,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1938,1938,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1939,1939,1826,1643400,0,92,92,3.601314348,14.45682769,6576,54,0,8,0
1940,1940,1017,915300,0,86,86,9.897738446,23.82299866,10066,49,0,25,0
1941,1941,1868,1681200,0,91,91,10.24678801,22.71107549,19141,58,0,9,0
1942,1942,2377,2139300,0,91,91,8.117374842,19.47590825,19295,56,0,9,0
1943,1943,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1944,1944,1826,1643400,0,92,92,3.601314348,14.45682769,6576,54,0,8,0
1945,1945,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1946,1946,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1947,1947,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1948,1948,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1949,1949,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1950,1950,1956,1760400,0,91,91,9.854805726,22.28570714,19276,58,0,9,0
1951,1951,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1952,1952,972,874800,0,86,86,11.30144033,25.08694096,10985,52,0,25,0
1953,1953,1017,915300,0,86,86,9.897738446,23.82299866,10066,49,0,25,0
1954,1954,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1955,1955,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1956,1956,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1957,1957,1017,915300,0,86,86,9.897738446,23.82299866,10066,49,0,25,0
1958,1958,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1959,1959,1155,1039500,0,41,41,0.782683983,3.810495154,904,22,0,12,0
1960,1960,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1961,1961,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1962,1962,1217,1095300,0,41,41,0.795398521,3.772500749,968,22,0,14,0
1963,1963,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1964,1964,1956,1760400,0,91,91,9.854805726,22.28570714,19276,58,0,9,0
1965,1965,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1966,1966,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1967,1967,1956,1760400,0,91,91,9.854805726,22.28570714,19276,58,0,9,0
1968,1968,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1969,1969,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1970,1970,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1971,1971,4292,3862800,0,93,93,0.253960857,3.954870729,1090,17,0,26,0
1972,1972,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1973,1973,1956,1760400,0,91,91,9.854805726,22.28570714,19276,58,0,9,0
1974,1974,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1975,1975,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1976,1976,972,874800,0,86,86,11.30144033,25.08694096,10985,52,0,25,0
1977,1977,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1978,1978,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1979,1979,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1980,1980,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1981,1981,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1982,1982,4296,3866400,0,94,94,17.49255121,30.16927631,75148,72,0,21,0
1983,1983,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1984,1984,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1985,1985,4210,3789000,0,95,95,11.9327791,23.80053681,50237,86,0,12,0
1986,1986,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1987,1987,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1988,1988,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1989,1989,2034,1830600,0,67,67,4.942477876,9.520414073,10053,44,0,39,0
1990,1990,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1991,1991,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1992,1992,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1993,1993,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1994,1994,4289,3860100,0,93,93,0.254138494,3.956247926,1090,17,0,26,0
1995,1995,4581,4122900,0,88,88,11.17900022,16.7948783,51211,75,0,8,0
1996,1996,4576,4118400,0,93,93,40.38658217,30.6911966,184809,84,0,93,46
1997,1997,1550,1395000,0,91,91,33.34903226,39.51627001,51691,57,0,11,0
1998,1998,4579,4121100,0,93,93,39.65822232,32.94566632,181595,86,0,8,45
1999,1999,4294,3864600,0,96,96,44.47088961,35.68550156,190958,71,0,42,62
2000,2000,4210,3789000,0,95,95,11.9327791,23.80053681,50237,86,0,12,0
2001,2001,4333,3899700,0,89,89,4.023540272,10.90372444,17434,75,0,39,0
2002,2002,4348,3913200,0,89,89,4.43100276,11.28032355,19266,76,0,42,0
2003,2003,4343,3908700,0,89,89,4.238544785,11.08762815,18408,76,0,42,0
2004,2004,4287,3858300,0,93,93,0.387217168,4.900722337,1660,22,0,26,0
2005,2005,3833,3449700,0,32,32,0.3198539,2.129260151,1226,17,0,17,0
2006,2006,4290,3861000,0,89,89,0.602331002,5.85901924,2584,25,0,26,0
2007,2007,4295,3865500,0,93,93,4.976949942,16.05671495,21376,66,0,6,0
2008,2008,4348,3913200,0,89,89,4.43100276,11.28032355,19266,76,0,42,0
2009,2009,4332,3898800,0,92,92,11.99422899,20.59313716,51959,89,0,82,0
2010,2010,3885,3496500,0,82,82,2.235006435,9.205734309,8683,59,0,5,0
2011,2011,4341,3906900,0,75,75,4.935959456,10.16557462,21427,64,0,53,0
2012,2012,4288,3859200,0,93,93,0.269356343,4.01878441,1155,17,0,26,0
2013,2013,2366,2129400,0,94,94,14.10397295,26.42748274,33370,92,0,3,0
2014,2014,4581,4122900,0,88,88,11.17900022,16.7948783,51211,75,0,8,0
2015,2015,4338,3904200,0,94,94,11.31719686,16.60420895,49094,87,0,4,0
2016,2016,4349,3914100,0,63,63,4.900436882,8.841699332,21312,54,0,32,0
2017,2017,2186,1967400,0,96,96,16.10704483,30.61889035,35210,76,0,6,0
2018,2018,4307,3876300,0,92,92,4.125145113,13.48772152,17767,64,0,57,0
2019,2019,4478,4030200,0,89,89,18.38990621,24.0685211,82350,86,0,5,0
2020,2020,4295,3865500,0,88,88,5.535506403,16.2822338,23775,72,0,8,0
2021,2021,4338,3904200,0,89,89,3.68856616,10.01223609,16001,71,0,42,0
2022,2022,4579,4121100,0,88,88,9.011792968,15.69181633,41265,77,0,8,0
2023,2023,4383,3944700,0,79,79,7.287018024,11.66873876,31939,72,0,46,0
2024,2024,4480,4032000,0,91,91,32.14732143,29.88275739,144020,86,0,5,21
2025,2025,4566,4109400,0,87,87,12.88939991,21.82492731,58853,83,0,6,0
2026,2026,4620,4158000,0,100,100,47.26428571,34.38553477,218361,91,0,10,55
2027,2027,4656,4190400,0,98,98,35.32603093,33.58040655,164478,91,0,98,31
2028,2028,4300,3870000,0,94,94,3.173023256,11.67186311,13644,68,0,5,0
2029,2029,4476,4028400,0,84,84,7.484361037,13.22297863,33500,77,0,4,0
2030,2030,4682,4213800,0,99,99,24.29688167,30.63777899,113758,92,0,9,12
2031,2031,4509,4058100,0,91,91,15.24728321,23.78092367,68750,84,0,87,0
2032,2032,4320,3888000,0,89,89,3.547685185,12.06456566,15326,70,0,6,0
2033,2033,4458,4012200,0,95,95,22.14670256,29.23676978,98730,92,0,95,11
2034,2034,4292,3862800,0,47,47,0.720876048,4.168894979,3094,31,0,16,0
2035,2035,2823,2540700,0,96,96,39.90648247,33.34372834,112656,91,0,47,23
2036,2036,4592,4132800,0,98,98,23.13436411,32.48005988,106233,93,0,5,0
2037,2037,4339,3905100,0,85,85,7.221940539,14.28030126,31336,81,0,4,0
2038,2038,4352,3916800,0,76,76,6.218979779,9.187666468,27065,55,0,4,0
2039,2039,4642,4177800,0,100,100,54.14433434,28.72673289,251338,92,0,29,57
2040,2040,4642,4177800,0,100,100,54.14433434,28.72673289,251338,92,0,29,57
2041,2041,4417,3975300,0,91,91,10.82069278,17.40560094,47795,82,0,82,0
2042,2042,4346,3911400,0,88,88,5.738610216,14.77961324,24940,73,0,8,0
2043,2043,4407,3966300,0,64,64,1.994554118,6.003702611,8790,45,0,28,0
2044,2044,4345,3910500,0,93,93,10.18043728,15.43239861,44234,84,0,72,0
2045,2045,3135,2821500,0,93,93,25.11164274,33.23623301,78725,66,0,9,0
2046,2046,4286,3857400,0,97,97,21.60965936,28.31015294,92619,64,0,19,0
2047,2047,4339,3905100,0,79,79,3.724129984,14.14859396,16159,60,0,12,0
2048,2048,4482,4033800,0,82,82,8.902721999,12.49690356,39902,69,0,64,0
2049,2049,4510,4059000,0,99,99,20.327051,26.90344318,91675,94,0,6,13
2050,2050,4320,3888000,0,96,96,11.36180556,22.32654073,49083,91,0,50,0
2051,2051,2994,2694600,0,96,96,37.36205745,32.67584119,111862,91,0,47,21
2052,2052,4324,3891600,0,62,62,1.912812211,5.331215785,8271,42,0,26,0
2053,2053,2823,2540700,0,96,96,39.90648247,33.34372834,112656,91,0,47,23
2054,2054,1292,1162800,0,78,78,1.321981424,8.185166288,1708,25,0,12,0
2055,2055,3032,2728800,0,96,96,42.79287599,34.26575253,129748,91,0,47,29
2056,2056,4654,4188600,0,100,100,72.32187366,21.46776715,336586,91,99,25,75
2057,2057,4642,4177800,0,100,100,54.14433434,28.72673289,251338,92,0,29,57
2058,2058,3944,3549600,0,96,96,39.80933063,36.21154537,157008,93,0,49,26
2059,2059,2386,2147400,0,93,93,17.94551551,23.69599049,42818,89,0,57,12
2060,2060,4642,4177800,0,100,100,54.14433434,28.72673289,251338,92,0,29,57
2061,2061,4473,4025700,0,93,93,43.228482,31.97965795,193361,87,0,8,52
2062,2062,4359,3923100,0,73,73,6.006194081,10.1404547,26181,62,0,4,0
2063,2063,4308,3877200,0,93,93,11.97191272,24.16953815,51575,86,0,47,0
2064,2064,4639,4175100,0,100,100,87.40892434,12.0416149,405490,69,99,18,90
2065,2065,4296,3866400,0,96,96,50.22928305,33.84504053,215785,74,0,9,67
2066,2066,4667,4200300,0,100,100,73.67259481,26.60494228,343830,91,98,11,84
2067,2067,4624,4161600,0,100,100,50.21410035,41.36328954,232190,92,0,11,63
2068,2068,4400,3960000,0,86,86,11.79909091,18.11048413,51916,78,0,79,0
2069,2069,4617,4155300,0,96,96,71.40654104,16.52528679,329684,82,85,13,74
2070,2070,4615,4153500,0,100,100,69.71657638,30.81296206,321742,91,0,9,83
2071,2071,4608,4147200,0,93,93,45.94769965,25.75097926,211727,84,0,8,49
2072,2072,4637,4173300,0,100,100,74.94996765,23.90825318,347543,92,99,10,80
2073,2073,4718,4246200,0,100,100,46.0175922,32.33185394,217111,92,0,9,54
2074,2074,4638,4174200,0,98,98,55.41720569,32.26854661,257025,93,0,4,66
2075,2075,4667,4200300,0,99,99,55.49282194,30.03090512,258985,92,0,8,61
2076,2076,4609,4148100,0,96,96,15.86938598,27.31058307,73142,87,0,89,0
2077,2077,4667,4200300,0,99,99,55.49282194,30.03090512,258985,92,0,8,61
2078,2078,4612,4150800,0,100,100,71.12120555,29.53860736,328011,93,0,9,82
2079,2079,4400,3960000,0,86,86,11.79909091,18.11048413,51916,78,0,79,0
2080,2080,4718,4246200,0,100,100,46.0175922,32.33185394,217111,92,0,9,54
2081,2081,4508,4057200,0,100,100,46.89507542,38.05322293,211403,97,0,100,45
2082,2082,1703,1532700,0,93,93,17.75631239,29.9983741,30239,57,0,8,0
2083,2083,4498,4048200,0,98,98,49.44308582,36.46039755,222395,94,0,98,61
2084,2084,4653,4187700,0,99,99,59.26670965,25.35650817,275768,91,0,13,66
2085,2085,4639,4175100,0,100,100,73.17633111,27.58901313,339465,91,0,10,82
2086,2086,604,543600,0,90,90,39.91059603,37.77177834,24106,54,0,13,33
2087,2087,4498,4048200,0,98,98,49.44308582,36.46039755,222395,94,0,98,61
2088,2088,4598,4138200,0,99,99,83.73010004,18.88015392,384991,84,95,11,90
2089,2089,1703,1532700,0,93,93,17.75631239,29.9983741,30239,57,0,8,0
2090,2090,2940,2646000,0,94,94,6.371088435,18.90977632,18731,78,0,6,0
2091,2091,4714,4242600,0,98,98,35.77386508,37.4996788,168638,85,0,16,22
2092,2092,4369,3932100,0,78,78,9.008697642,13.37259139,39359,73,0,5,0
2093,2093,4188,3769200,0,83,83,5.478748806,12.64071805,22945,47,0,8,0
2094,2094,882,793800,0,83,83,15.02494331,16.34968816,13252,68,0,5,14
2095,2095,4712,4240800,0,100,100,92.43081494,11.0189242,435534,62,97,18,96
2096,2096,4439,3995100,0,94,94,11.62198693,22.71448144,51590,91,0,4,0
2097,2097,4298,3868200,0,88,88,6.605630526,18.74006356,28391,66,0,8,0
2098,2098,4292,3862800,0,96,96,24.49930103,29.46397091,105151,93,0,50,13
2099,2099,4300,3870000,0,77,77,0.527674419,4.625955759,2269,30,0,27,0
2100,2100,4632,4168800,0,100,100,71.97150259,31.59342124,333372,92,0,9,84
2101,2101,4298,3868200,0,88,88,6.605630526,18.74006356,28391,66,0,8,0
2102,2102,4712,4240800,0,96,96,19.17402377,33.10204197,90348,85,0,13,0
2103,2103,4735,4261500,0,100,100,87.3750792,23.25321728,413721,82,99,13,97
2104,2104,4344,3909600,0,85,85,10.32803867,15.02571112,44865,81,0,55,0
2105,2105,4634,4170600,0,99,99,20.49028917,27.41421297,94952,92,0,9,11
2106,2106,4681,4212900,0,100,100,70.6863918,20.93927509,330883,92,87,100,76
2107,2107,4392,3952800,0,95,95,7.60359745,13.75679053,33395,84,0,38,0
2108,2108,4718,4246200,0,98,98,17.71640526,32.42319176,83586,88,0,12,0
2109,2109,4639,4175100,0,100,100,77.73420996,28.42046905,360609,90,99,9,91
2110,2110,4431,3987900,0,65,65,1.800722185,5.515105898,7979,39,0,4,0
2111,2111,4612,4150800,0,93,93,45.75281873,25.52500863,211012,84,0,8,49
2112,2112,4634,4170600,0,100,100,67.49633146,31.83143873,312778,92,0,9,76
2113,2113,1992,1792800,0,93,93,50.15662651,36.5214984,99912,63,0,9,71
2114,2114,4335,3901500,0,80,80,4.53656286,9.378617546,19666,62,0,39,0
2115,2115,4445,4000500,0,85,85,10.76377953,19.32913063,47845,76,0,83,0
2116,2116,4658,4192200,0,100,100,57.07964792,35.06498736,265877,92,0,10,68
2117,2117,4612,4150800,0,92,92,35.87619254,32.35339978,165461,86,0,13,26
2118,2118,4718,4246200,0,98,98,17.71640526,32.42319176,83586,88,0,12,0
2119,2119,4642,4177800,0,100,100,54.14433434,28.72673289,251338,92,0,29,57
2120,2120,4490,4041000,0,92,92,13.26146993,23.70486232,59544,90,0,4,0
2121,2121,2417,2175300,0,76,76,7.556888705,12.57909075,18265,62,0,5,0
2122,2122,4637,4173300,0,99,99,22.32391633,32.77969502,103516,91,0,34,0
2123,2123,4478,4030200,0,93,93,8.942384993,19.70235835,40044,89,0,6,0
2124,2124,4447,4002300,0,91,91,2.813132449,10.01031302,12510,69,0,41,0
2125,2125,4640,4176000,0,95,95,43.08340517,30.74260046,199907,84,0,11,49
2126,2126,4286,3857400,0,96,96,26.72001867,33.59960927,114522,94,0,4,8
2127,2127,4629,4166100,0,100,100,55.3786995,34.48832583,256348,92,0,9,67
2128,2128,4286,3857400,0,96,96,26.72001867,33.59960927,114522,94,0,4,8
2129,2129,4429,3986100,0,94,94,9.724091217,21.29667037,43068,85,0,43,0
2130,2130,4297,3867300,0,95,95,9.998603677,23.22607969,42964,84,0,55,0
2131,2131,4726,4253400,0,100,100,61.88319932,35.66509573,292460,87,0,14,75
2132,2132,4417,3975300,0,90,90,18.95268282,25.02548898,83714,88,0,87,0
2133,2133,3008,2707200,0,96,96,47.01462766,35.00165914,141420,91,0,47,41
2134,2134,4321,3888900,0,85,85,11.61744966,14.91241609,50199,77,0,62,10
2135,2135,1851,1665900,0,65,65,10.42625608,10.31551637,19299,47,0,5,12
2136,2136,2633,2369700,0,94,94,17.90467148,30.09336701,47143,63,0,7,0
2137,2137,4435,3991500,0,85,85,4.724915445,12.42968405,20955,77,0,58,0
2138,2138,4435,3991500,0,85,85,4.724915445,12.42968405,20955,77,0,58,0
2139,2139,4297,3867300,0,95,95,9.998603677,23.22607969,42964,84,0,55,0
2140,2140,4507,4056300,0,100,100,30.73485689,35.71157589,138522,97,0,100,15
2141,2141,4293,3863700,0,81,81,4.636384812,12.32169731,19904,61,0,17,0
2142,2142,4719,4247100,0,98,98,70.85123967,28.47739414,334347,80,0,33,80
2143,2143,4316,3884400,0,97,97,42.31302132,32.54583318,182623,93,0,6,38
2144,2144,4745,4270500,0,99,99,38.28071654,35.37844201,181642,86,0,15,40
2145,2145,4498,4048200,0,90,90,11.68030236,18.28947046,52538,85,0,5,0
2146,2146,4354,3918600,0,87,87,8.146072577,10.44124249,35468,62,0,4,0
2147,2147,3022,2719800,0,93,93,31.26207809,38.04708338,94474,69,0,17,0
2148,2148,3414,3072600,0,92,92,10.86701816,19.29232485,37100,85,0,43,0
2149,2149,4337,3903300,0,91,91,10.90062255,14.35233195,47276,83,0,4,9
2150,2150,4354,3918600,0,87,87,8.146072577,10.44124249,35468,62,0,4,0
2151,2151,4297,3867300,0,95,95,9.998603677,23.22607969,42964,84,0,55,0
2152,2152,2417,2175300,0,76,76,7.556888705,12.57909075,18265,62,0,5,0
2153,2153,4477,4029300,0,93,93,39.44427072,34.11283929,176592,87,0,8,42
2154,2154,882,793800,0,83,83,15.02494331,16.34968816,13252,68,0,5,14
2155,2155,4622,4159800,0,99,99,64.02033752,32.28344317,295902,90,0,99,79
2156,2156,4376,3938400,0,68,68,6.329296161,9.167151887,27697,59,0,29,0
2157,2157,2417,2175300,0,76,76,7.556888705,12.57909075,18265,62,0,5,0
2158,2158,4601,4140900,0,99,99,35.24538144,28.99448705,162164,93,0,9,38
2159,2159,4389,3950100,0,95,95,21.72772841,31.16326609,95363,84,0,93,0
2160,2160,4633,4169700,0,100,100,50.97690481,34.24242407,236176,93,0,9,58
2161,2161,4482,4033800,0,91,91,15.07742079,21.15978045,67577,87,0,90,9
2162,2162,882,793800,0,83,83,15.02494331,16.34968816,13252,68,0,5,14
2163,2163,4396,3956400,0,95,95,23.12625114,31.90128844,101663,83,0,93,0
2164,2164,4482,4033800,0,91,91,15.07742079,21.15978045,67577,87,0,90,9
2165,2165,4353,3917700,0,71,71,1.172524696,6.451206423,5104,36,0,11,0
2166,2166,4316,3884400,0,97,97,42.31302132,32.54583318,182623,93,0,6,38
2167,2167,4477,4029300,0,88,88,17.74670538,24.32488375,79452,84,0,5,0
2168,2168,4406,3965400,0,94,94,7.912619156,14.46759302,34863,84,0,43,0
2169,2169,4601,4140900,0,99,99,35.24538144,28.99448705,162164,93,0,9,38
2170,2170,4735,4261500,0,100,100,67.37592397,32.20043765,319025,91,0,30,82
2171,2171,4735,4261500,0,100,100,67.37592397,32.20043765,319025,91,0,30,82
2172,2172,4738,4264200,0,99,99,49.38856057,34.92650325,234003,85,0,16,52
2173,2173,4293,3863700,0,97,97,23.56860005,31.57771923,101180,82,0,11,0
2174,2174,4429,3986100,0,96,96,8.374576654,17.89401815,37091,77,0,6,0
2175,2175,4482,4033800,0,91,91,15.07742079,21.15978045,67577,87,0,90,9
2176,2176,4673,4205700,0,99,99,73.23218489,26.1618245,342214,87,0,15,83
2177,2177,4635,4171500,0,73,73,24.01725998,16.73391365,111320,62,0,12,24
2178,2178,4293,3863700,0,97,97,23.56860005,31.57771923,101180,82,0,11,0
2179,2179,4508,4057200,0,100,100,46.89507542,38.05322293,211403,97,0,100,45
2180,2180,4510,4059000,0,87,87,27.64767184,27.65438082,124691,79,0,8,20
2181,2181,4485,4036500,0,86,86,30.05351171,28.60545885,134790,81,0,86,21
2182,2182,4600,4140000,0,95,95,74.92086957,20.5803473,344636,77,88,10,85
2183,2183,4482,4033800,0,91,91,15.07742079,21.15978045,67577,87,0,90,9
2184,2184,4381,3942900,0,92,92,13.31225748,20.55116391,58321,87,0,6,0
2185,2185,4468,4021200,0,91,91,34.31960609,29.3872426,153340,81,0,11,26
2186,2186,4358,3922200,0,79,79,1.170032125,7.196625564,5099,43,0,11,0
2187,2187,4427,3984300,0,81,81,2.398012198,9.371950404,10616,56,0,17,0
2188,2188,4636,4172400,0,100,100,67.90746333,28.6015338,314819,91,0,11,76
2189,2189,369,332100,0,33,33,0.089430894,1.715582008,33,2,0,33,0
2190,2190,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
2191,2191,1301,1170900,0,95,95,47.98308993,32.86664678,62426,85,0,9,62
2192,2192,2084,1875600,0,89,89,26.26151631,32.87145961,54729,69,0,13,0
2193,2193,4590,4131000,0,77,77,13.1503268,17.2789385,60360,67,0,70,11
2194,2194,4357,3921300,0,89,89,6.558641267,17.48344748,28576,74,0,40,0
2195,2195,4359,3923100,0,70,70,5.892406515,9.82999024,25685,58,0,4,0
2196,2196,4540,4086000,0,94,94,14.92951542,26.94994318,67780,90,0,8,0
2197,2197,4624,4161600,0,94,94,57.64100346,28.31952077,266532,85,0,11,63
2198,2198,4529,4076100,0,94,94,71.07440936,18.85226245,321896,81,82,11,79
2199,2199,4523,4070700,0,96,96,17.00928587,23.43796932,76933,93,0,79,11
2200,2200,4488,4039200,0,89,89,16.55147059,20.56036561,74283,83,0,7,12
2201,2201,4681,4212900,0,96,96,37.34458449,30.25693995,174810,88,0,96,41
2202,2202,4536,4082400,0,94,94,13.97641093,25.96303197,63397,90,0,8,0
2203,2203,4536,4082400,0,94,94,13.97641093,25.96303197,63397,90,0,8,0
2204,2204,4351,3915900,0,76,76,2.169386348,7.563477824,9439,46,0,36,0
2205,2205,4540,4086000,0,94,94,14.92951542,26.94994318,67780,90,0,8,0
2206,2206,4390,3951000,0,98,98,5.611161731,16.36005228,24633,84,0,17,0
2207,2207,4344,3909600,0,86,86,4.95441989,13.60163108,21522,71,0,8,0
2208,2208,1074,966600,0,83,83,1.26443203,6.698821522,1358,23,0,70,0
2209,2209,2453,2207700,0,91,91,6.953526294,19.10360431,17057,70,0,7,0
2210,2210,4342,3907800,0,90,90,5.96338093,16.61159225,25893,86,0,36,0
2211,2211,4316,3884400,0,63,63,2.230537535,6.214232505,9627,42,0,39,0
2212,2212,4735,4261500,0,100,100,67.37592397,32.20043765,319025,91,0,30,82
2213,2213,4536,4082400,0,94,94,13.97641093,25.96303197,63397,90,0,8,0
2214,2214,4091,3681900,0,89,89,19.1033977,19.66750794,78152,85,0,86,15
2215,2215,4343,3908700,0,91,91,6.838821091,16.35505187,29701,77,0,7,0
2216,2216,4537,4083300,0,94,94,12.8097862,26.21295457,58118,90,0,8,0
2217,2217,3928,3535200,0,98,98,34.03284114,34.49680747,133681,95,0,45,17
2218,2218,4536,4082400,0,94,94,13.97641093,25.96303197,63397,90,0,8,0
2219,2219,4735,4261500,0,100,100,67.37592397,32.20043765,319025,91,0,30,82
2220,2220,3928,3535200,0,98,98,34.03284114,34.49680747,133681,95,0,45,17
2221,2221,4444,3999600,0,84,84,3.438793879,10.70814389,15282,71,0,8,0
2222,2222,4536,4082400,0,94,94,13.97641093,25.96303197,63397,90,0,8,0
2223,2223,4540,4086000,0,94,94,14.92951542,26.94994318,67780,90,0,8,0
2224,2224,1212,1090800,0,83,83,1.322607261,6.609128386,1603,25,0,27,0
2225,2225,4359,3923100,0,73,73,6.006194081,10.1404547,26181,62,0,4,0
2226,2226,4735,4261500,0,100,100,67.37592397,32.20043765,319025,91,0,30,82
2227,2227,4382,3943800,0,92,92,5.293016887,16.32789421,23194,79,0,13,0
2228,2228,4366,3929400,0,94,94,3.761795694,10.56208081,16424,73,0,41,0
2229,2229,4383,3944700,0,79,79,7.287018024,11.66873876,31939,72,0,46,0
2230,2230,4366,3929400,0,94,94,3.761795694,10.56208081,16424,73,0,41,0
2231,2231,4349,3914100,0,78,78,8.710508163,9.823231035,37882,59,0,4,9
2232,2232,4349,3914100,0,78,78,8.710508163,9.823231035,37882,59,0,4,9
2233,2233,4340,3906000,0,78,78,6.107373272,10.63772918,26506,69,0,37,0
2234,2234,2453,2207700,0,91,91,6.953526294,19.10360431,17057,70,0,7,0
2235,2235,4346,3911400,0,83,83,7.586056144,12.27578773,32969,72,0,52,0
2236,2236,4317,3885300,0,98,98,51.14408154,34.76777049,220789,93,0,7,61
2237,2237,4443,3998700,0,96,96,26.42988971,35.54313762,117428,87,0,96,0
