OBJECTID,gbifID,Shape_Length,Shape_Area
1440,1324151687,0.059587786,0.000281577
1441,1324151688,0.059785635,0.000283317
1442,1324151689,0.059659133,0.000282204
1443,1324151690,0.059668064,0.000282283
1444,1324151691,0.059793292,0.000283384
1445,1324151692,0.059662594,0.000282235
1446,1324151693,0.059662712,0.000282236
1447,1324151694,0.060267495,0.000287542
1448,1324151696,0.060287052,0.000287713
1449,1324151697,0.059667462,0.000282278
1450,1324151698,0.059667315,0.000282276
1451,1324151702,0.059673667,0.000282332
1452,1324151706,0.059935008,0.000284628
1453,1324151712,0.059858845,0.00028396
1454,1324151714,0.05979474,0.000283397
1455,1324151716,0.059583327,0.000281537
1456,1324151717,0.059668066,0.000282283
1457,1324151721,0.060378507,0.000288513
1458,1324151777,0.06037908,0.000288518
1459,1324151781,0.061202709,0.000295696
1460,1324151782,0.060868704,0.000292791
1461,1324151845,0.060842433,0.000292562
1462,1324151852,0.060119252,0.000286244
1463,1324151855,0.061209173,0.000295752
1464,1324151856,0.058999574,0.000244786
1465,1324151869,0.059315595,0.000251107
1466,1324151870,0.061164845,0.000295367
1467,1324151879,0.06124555,0.000296068
1468,1324151880,0.102475366,0.000115037
1469,1324151883,0.060538963,0.000289915
1470,1324151886,0.098323076,0.000104423
1471,1324151888,0.059594777,0.000281638
1472,1324151894,0.059708536,0.000282639
1473,1324151898,0.067591313,0.000291789
1474,1324151900,0.05977039,0.000283183
1475,1324151901,0.061291963,0.000296471
1476,1324151904,0.061286327,0.000296422
1477,1324151905,0.059755784,0.000283054
1478,1324151908,0.059708563,0.000282639
1479,1324151910,0.059815558,0.000283579
1480,1324151911,0.060144653,0.000286466
1481,1324151915,0.059708184,0.000282636
1482,1324151918,0.060000981,0.000285207
1483,1324151919,0.060282822,0.000287676
1484,1324151920,0.08009328,0.000111765
1485,1324151921,0.085904519,0.000274133
1486,1324151922,0.059635354,0.000281995
1487,1324151923,0.060046033,0.000285602
1488,1324151924,0.059611117,0.000281782
1489,1324151925,0.059836427,0.000283763
1490,1324151928,0.059778623,0.000283255
1491,1324151929,0.052246258,0.000170885
1492,1324151930,0.059190635,0.000261944
1493,1324151931,0.059665971,0.000282265
1494,1324151933,0.064394791,0.000249691
1495,1324151935,0.059789304,0.000283349
1496,1324151936,0.059622254,0.00028188
1497,1324151937,0.059778978,0.000283258
1498,1324151938,0.059865605,0.000284019
1499,1324151939,0.086650736,0.000183687
1500,1324151944,0.059630422,0.000281952
1501,1324151945,0.059820581,0.000283624
1502,1324151963,0.059700333,0.000282567
1503,1324151969,0.060301067,0.000287836
1504,1324151981,0.059783824,0.000283301
1505,1324151992,0.060902541,0.000293085
1506,1324151993,0.060361719,0.000288366
1507,1324151996,0.059666887,0.000282273
1508,1324151997,0.059685534,0.000282437
1509,1324151998,0.05977469,0.00028322
1510,1324152000,0.059829749,0.000283704
1511,1324152001,0.059715378,0.000282699
1512,1324152002,0.05962326,0.000281889
1513,1324152003,0.060361719,0.000288366
1514,1324152004,0.059775273,0.000283225
1515,1324152005,0.06037619,0.000288493
1516,1324152006,0.06125042,0.000296111
1517,1324152007,0.058999574,0.000244786
1518,1324152008,0.060016766,0.000285345
1519,1324152009,0.059656677,0.000282183
1520,1324152010,0.059677723,0.000282368
1521,1324152011,0.059882111,0.000284164
1522,1324152012,0.060361719,0.000288366
1523,1324152013,0.060361719,0.000288366
1524,1324152014,0.060361719,0.000288366
1525,1324152015,0.059708266,0.000282637
1526,1324152016,0.059662132,0.000282231
1527,1324152017,0.060095881,0.000286039
1528,1324152018,0.075414778,0.000107983
1529,1324152020,0.059859336,0.000283964
1530,1324152023,0.05962326,0.000281889
1531,1324152032,0.059708418,0.000282638
1532,1324152045,0.060220446,0.00028713
1533,1324152046,0.088910073,0.000183495
1534,1324152078,0.107779913,0.000102446
1535,1324152079,0.060010991,0.000285295
1536,1324152092,0.069322807,0.000103546
1537,1324152093,0.06010359,0.000286107
1538,1324152108,0.06026865,0.000274834
1539,1324152111,0.060095936,0.000286039
1540,1324152115,0.059803395,0.000283473
1541,1324152119,0.073332711,0.000282853
1542,1324152120,0.073332711,0.000282853
1543,1324152126,0.060053467,0.000285667
1544,1324152128,0.060696841,0.000291293
1545,1324152133,0.05964726,0.0002821
1546,1324152138,0.059935014,0.000284628
1547,1324152139,0.059818741,0.000283607
1548,1324152142,0.070677684,0.00027078
1549,1324152145,0.059781414,0.000283279
1550,1324152146,0.059686233,0.000282443
1551,1324152148,0.059829736,0.000283704
1552,1324152153,0.060300413,0.00028783
1553,1324152159,0.05980566,0.000283492
1554,1324152163,0.06059582,0.000290411
1555,1324152166,0.059614263,0.00028181
1556,1324152167,0.085312998,0.000129821
1557,1324152171,0.060841881,0.000292557
1558,1324152173,0.103038777,0.000194021
1559,1324152183,0.044384752,5.68032E-05
1560,1324152195,0.044384752,5.68032E-05
1561,1324152200,0.044384752,5.68032E-05
1562,1324152206,0.060378812,0.000288516
1563,1324152207,0.044384752,5.68032E-05
1564,1324152209,0.059607085,0.000281747
1565,1324152212,0.059607367,0.000281749
1566,1324152218,0.060146908,0.000286486
1567,1324152221,0.05970617,0.000282618
1568,1324152223,0.070688475,0.000197692
1569,1324152225,0.044384752,5.68032E-05
1570,1324152226,0.060043925,0.000285584
1571,1324152228,0.060045739,0.000285599
1572,1324152229,0.060018158,0.000222001
1573,1324152230,0.044384752,5.68032E-05
1574,1324152231,0.044384752,5.68032E-05
1575,1324152232,0.070688475,0.000197692
1576,1324152233,0.070688475,0.000197692
1577,1324152234,0.070688475,0.000197692
1578,1324152235,0.058999574,0.000244786
1579,1324152236,0.044384752,5.68032E-05
1580,1324152238,0.058704516,0.000240706
1581,1324152239,0.059826106,0.000283672
1582,1324152240,0.060779643,0.000292015
1583,1324152244,0.061177944,0.000295481
1584,1324152246,0.059585153,0.000281554
1585,1324152247,0.10702657,0.000177929
1586,1324152248,0.107252591,0.000175501
1587,1324152249,0.05993489,0.000284627
1588,1324152250,0.059708309,0.000282637
1589,1324152251,0.059615603,0.000281821
1590,1324152252,0.059615603,0.000281821
1591,1324152253,0.059836347,0.000283762
1592,1324152254,0.059615603,0.000281821
1593,1324152255,0.059615603,0.000281821
1594,1324152257,0.059899294,0.000284315
1595,1324152258,0.054744566,0.000153801
1596,1324152259,0.059589464,0.000281591
1597,1324152261,0.059612524,0.000281794
1598,1324152263,0.059702536,0.000282586
1599,1324152264,0.059615603,0.000281821
1600,1324152265,0.059615603,0.000281821
1601,1324152266,0.059957912,0.000284829
1602,1324152267,0.059615603,0.000281821
1603,1324152268,0.059615603,0.000281821
1604,1324152269,0.059930526,0.000284589
1605,1324152270,0.059924223,0.000284534
1606,1324152274,0.059941559,0.000284686
1607,1324152275,0.059615603,0.000281821
1608,1324152278,0.059934274,0.000284622
1609,1324152279,0.059934559,0.000284624
1610,1324152282,0.060988767,0.000293836
1611,1324152284,0.060358078,0.000288334
1612,1324152285,0.059615603,0.000281821
1613,1324152289,0.059615603,0.000281821
1614,1324152292,0.059630042,0.000281949
1615,1324152297,0.059615603,0.000281821
1616,1324152299,0.06035436,0.000288302
1617,1324152303,0.059934559,0.000284624
1618,1324152304,0.060494809,0.000289529
1619,1324152313,0.059958999,0.000284839
1620,1324152314,0.059854485,0.000236199
1621,1324152317,0.100053612,0.000119769
1622,1324152325,0.052604055,0.000141743
1623,1324152326,0.059578999,0.000281499
1624,1324152327,0.058999574,0.000244786
1625,1324152329,0.059682897,0.000282413
1626,1324152330,0.073799811,0.000267944
1627,1324152331,0.059864429,0.000284009
1628,1324152335,0.059837068,0.000283768
1629,1324152341,0.059959545,0.000284844
1630,1324152343,0.060666961,0.000291032
1631,1324152344,0.060379147,0.000288519
1632,1324152348,0.059859336,0.000283964
1633,1324152352,0.06014545,0.000286473
1634,1324152353,0.060474915,0.000289356
1635,1324152355,0.060557391,0.000290076
1636,1324152357,0.05995386,0.000284794
1637,1324152359,0.059861839,0.000283986
1638,1324152362,0.060779029,0.000292009
1639,1324152363,0.059695348,0.000282523
1640,1324152367,0.060459729,0.000288698
1641,1324152371,0.060121699,0.000286265
1642,1324152388,0.059652272,0.000282144
1643,1324152390,0.060629204,0.000290703
1644,1324152393,0.060556915,0.000290072
1645,1324152397,0.060845455,0.000292588
1646,1324152402,0.060845455,0.000292588
1647,1324152406,0.059615499,0.000281821
1648,1324152408,0.059715853,0.000282703
1649,1324152409,0.060845455,0.000292588
1650,1324152410,0.060845455,0.000292588
1651,1324152413,0.061306214,0.000296595
1652,1324152415,0.05977603,0.000283232
1653,1324152417,0.060845455,0.000292588
1654,1324152418,0.059652272,0.000282144
1655,1324152421,0.059708216,0.000282636
1656,1324152422,0.059614586,0.000281813
1657,1324152426,0.059715853,0.000282703
1658,1324152432,0.059715853,0.000282703
1659,1324152488,0.059896918,0.000284294
1660,1324152493,0.063313233,0.000261319
1661,1324152500,0.060779643,0.000292015
1662,1324152501,0.120660962,0.000140185
1663,1324152504,0.059644439,0.000282075
1664,1324152508,0.059949908,0.000284759
1665,1324152510,0.059895495,0.000284281
1666,1324152516,0.089511207,0.000281631
1667,1324152520,0.059896918,0.000284294
1668,1324152521,0.059615031,0.000281816
1669,1324152530,0.059951013,0.000284769
1670,1324152531,0.087613023,0.000207256
1671,1324152533,0.059644439,0.000282075
1672,1324152544,0.059644439,0.000282075
1673,1324152555,0.059772432,0.000283201
1674,1324152561,0.060019396,0.000285368
1675,1324152562,0.059804384,0.000283481
1676,1324152563,0.061155718,0.000295288
1677,1324152564,0.060281993,0.000287669
1678,1324152569,0.059804384,0.000283481
1679,1324152575,0.060816414,0.000292335
1680,1324152578,0.060852947,0.000292653
1681,1324152584,0.059579153,0.000281501
1682,1324152586,0.06085078,0.000292635
1683,1324152587,0.060854019,0.000292663
1684,1324152591,0.060851587,0.000292642
1685,1324152594,0.059618089,0.000281843
1686,1324152598,0.059964791,0.00028489
1687,1324152599,0.060172074,0.000286707
1688,1324152601,0.060847441,0.000292606
1689,1324152606,0.059685534,0.000282437
1690,1324152608,0.060154802,0.000286555
1691,1324152611,0.05977603,0.000283232
1692,1324152627,0.060200757,0.000286958
1693,1324152629,0.059672812,0.000282325
1694,1324152645,0.060220449,0.00028713
1695,1324152648,0.059921666,0.000284511
1696,1324152651,0.060218991,0.000287117
1697,1324152653,0.059672694,0.000282324
1698,1324152655,0.059668197,0.000282284
1699,1324152658,0.059668075,0.000282283
1700,1324152659,0.059666969,0.000282273
1701,1324152663,0.059673233,0.000282328
1702,1324152664,0.059668077,0.000282283
1703,1324152665,0.059657602,0.000282191
1704,1324152667,0.059668066,0.000282283
1705,1324152669,0.059675565,0.000282349
1706,1324152670,0.059672039,0.000282318
1707,1324152674,0.070594357,0.000125204
1708,1324152683,0.059668066,0.000282283
1709,1324152684,0.059663069,0.000282239
1710,1324152687,0.060378507,0.000288513
1711,1324152689,0.059658923,0.000282203
1712,1324152692,0.059656593,0.000282182
1713,1324152696,0.059657363,0.000282189
1714,1324152697,0.059672786,0.000282325
1715,1324152698,0.059672354,0.000282321
1716,1324152699,0.059677115,0.000282363
1717,1324152705,0.059672965,0.000282326
1718,1324152710,0.059668539,0.000282287
1719,1324152711,0.05966321,0.00028224
1720,1324152712,0.059674739,0.000282342
1721,1324152716,0.059666081,0.000282266
1722,1324152718,0.059661279,0.000282223
1723,1324152721,0.059666887,0.000282273
1724,1324152724,0.059665753,0.000282263
1725,1324152727,0.074159816,0.000184146
1726,1324152736,0.059708566,0.000282639
1727,1324152737,0.059667087,0.000282274
1728,1324152754,0.064735187,0.000140837
1729,1324152762,0.153293628,0.000178326
1730,1324152771,0.059057326,0.000238466
1731,1324152772,0.061286474,0.000131755
1732,1324152773,0.059629596,0.000281945
1733,1324152775,0.060972436,0.000293694
1734,1324152777,0.059709776,0.00028265
1735,1324152778,0.06059582,0.000290411
1736,1324152781,0.059943886,0.000284706
1737,1324152783,0.06059582,0.000290411
1738,1324152787,0.060919413,0.000293232
1739,1324152794,0.060103837,0.000286109
1740,1324152801,0.060505201,0.00028962
1741,1324152804,0.059691467,0.000282489
1742,1324152805,0.092600169,0.000272011
1743,1324152807,0.059615624,0.000281822
1744,1324152811,0.059709964,0.000282651
1745,1324152812,0.059708547,0.000282639
1746,1324152817,0.059651971,0.000282141
1747,1324152819,0.059695607,0.000282525
1748,1324152820,0.060951492,0.000293512
1749,1324152822,0.059708584,0.000282639
1750,1324152823,0.0596139,0.000281806
1751,1324152825,0.059715171,0.000282697
1752,1324152830,0.060520479,0.000289754
1753,1324152833,0.059996151,0.000285165
1754,1324152834,0.060575176,0.000290231
1755,1324152842,0.060379514,0.000288522
1756,1324152843,0.059692219,0.000282495
1757,1324152848,0.059631725,0.000281963
1758,1324152857,0.060845455,0.000292588
1759,1324152858,0.060777673,0.000291998
1760,1324152866,0.060378507,0.000288513
1761,1324152880,0.059623104,0.000281887
1762,1324152894,0.060777673,0.000291998
1763,1324152904,0.05958878,0.000281585
1764,1324152906,0.061887748,0.000266506
1765,1324152907,0.059618913,0.000281851
1766,1324152910,0.061876134,0.000258308
1767,1324152911,0.059639758,0.000282034
1768,1324152913,0.058603117,0.000196187
1769,1324152914,0.057604492,0.000192605
1770,1324152917,0.059621939,0.000281877
1771,1324152922,0.059707258,0.000282628
1772,1324152923,0.058748179,0.000198583
1773,1324152926,0.072607007,0.00012852
1774,1324152927,0.060190085,0.000286864
1775,1324152928,0.059815647,0.00028358
1776,1324152930,0.062074077,0.000216453
1777,1324152931,0.059707676,0.000282631
1778,1324152932,0.059707676,0.000282631
1779,1324152933,0.059858069,0.000283953
1780,1324152935,0.059858388,0.000283956
1781,1324152936,0.059707258,0.000282628
1782,1324152937,0.061119355,0.0002044
1783,1324152939,0.059621515,0.000281873
1784,1324152940,0.059598946,0.000280125
1785,1324152941,0.059621697,0.000281875
1786,1324152942,0.090327508,0.000170449
1787,1324152943,0.059792168,0.000283374
1788,1324152946,0.078362164,0.000254778
1789,1324152947,0.05958878,0.000281585
1790,1324152948,0.061119355,0.0002044
1791,1324152950,0.059858399,0.000283956
1792,1324152951,0.058237954,0.000185351
1793,1324152952,0.059694683,0.000282517
1794,1324152954,0.090327508,0.000170449
1795,1324152955,0.059858602,0.000283957
1796,1324152956,0.060613279,0.000244819
1797,1324152958,0.059671926,0.000282317
1798,1324152959,0.070368913,0.000184422
1799,1324152960,0.059780002,0.000283267
1800,1324152961,0.062688011,0.000226537
1801,1324152962,0.059858421,0.000283956
1802,1324152965,0.059677233,0.000282364
1803,1324152966,0.059623094,0.000281887
1804,1324152967,0.059942487,0.000284694
1805,1324152968,0.059630094,0.000281949
1806,1324152972,0.059708595,0.000282639
1807,1324152973,0.059788197,0.000283339
1808,1324152974,0.059712273,0.000282672
1809,1324152976,0.060613279,0.000244819
1810,1324152977,0.059797308,0.000283419
1811,1324152978,0.059690831,0.000282483
1812,1324152981,0.059709347,0.000282646
1813,1324152982,0.06051624,0.000289717
1814,1324152984,0.059638125,0.00028202
1815,1324152985,0.060331026,0.000288098
1816,1324152986,0.059602618,0.000281707
1817,1324152987,0.058342626,0.000189529
1818,1324152988,0.059668069,0.000282283
1819,1324152989,0.060300413,0.00028783
1820,1324152990,0.059797308,0.000283419
1821,1324152991,0.059923505,0.000284527
1822,1324152992,0.061117987,0.00029496
1823,1324152993,0.059662227,0.000282232
1824,1324152994,0.059620634,0.000281866
1825,1324152995,0.06030937,0.000287908
1826,1324152996,0.059709069,0.000282644
1827,1324152997,0.060215779,0.000287089
1828,1324152999,0.059735247,0.000282874
1829,1324153002,0.059109922,0.000205375
1830,1324153003,0.059657269,0.000282188
1831,1324153006,0.060853895,0.000292662
1832,1324153010,0.058594171,0.000192597
1833,1324153012,0.059624501,0.0002819
1834,1324153013,0.056888668,0.000188248
1835,1324153015,0.061117987,0.00029496
1836,1324153016,0.061117987,0.00029496
1837,1324153017,0.059707676,0.000282631
1838,1324153018,0.061887748,0.000266506
1839,1324153023,0.072950604,0.000270266
1840,1324153025,0.060255378,0.000280826
1841,1324153038,0.059623216,0.000281888
1842,1324153042,0.059615712,0.000281822
1843,1324153045,0.151130608,0.000248142
1844,1324153048,0.060817503,0.000292345
1845,1324153054,0.059708309,0.000282637
1846,1324153058,0.060817288,0.000292343
1847,1324153062,0.060057486,0.000285702
1848,1324153065,0.054534764,0.000163842
1849,1324153075,0.060817503,0.000292345
1850,1324153084,0.059708317,0.000282637
1851,1324153087,0.059581272,0.000281519
1852,1324153098,0.05970605,0.000282617
1853,1324153138,0.060851221,0.000292638
1854,1324153142,0.059621635,0.000281875
1855,1324153146,0.059708693,0.00028264
1856,1324153151,0.059849238,0.000283875
1857,1324153153,0.059621227,0.000281871
1858,1324153160,0.090757692,0.000206213
1859,1324153163,0.060539211,0.000289917
1860,1324153178,0.059804271,0.00028348
1861,1324153186,0.059794465,0.000283394
1862,1324153188,0.059620811,0.000281867
1863,1324153189,0.059804457,0.000283482
1864,1324153210,0.059624579,0.0002819
1865,1324153216,0.0596156,0.000281821
1866,1324153261,0.103225557,0.000190663
1867,1324153287,0.059621159,0.00028187
1868,1324153288,0.059620811,0.000281867
1869,1324153291,0.059621716,0.000281875
1870,1324153295,0.059621188,0.000281871
1871,1324153299,0.05962119,0.000281871
1872,1324153301,0.059693832,0.00028251
1873,1324153307,0.059561536,0.000281346
1874,1324153308,0.059621188,0.000281871
1875,1324153309,0.059621172,0.00028187
1876,1324153312,0.059621198,0.000281871
1877,1324153313,0.059621198,0.000281871
1878,1324153315,0.059923862,0.00028453
1879,1324153316,0.060302668,0.00028785
1880,1324153317,0.059620811,0.000281867
1881,1324153319,0.059620816,0.000281867
1882,1324153320,0.059621716,0.000281875
1883,1324153321,0.060302668,0.00028785
1884,1324153324,0.059621159,0.00028187
1885,1324153325,0.059791255,0.000283366
1886,1324153327,0.059621716,0.000281875
1887,1324153328,0.060302668,0.00028785
1888,1324153329,0.05962117,0.00028187
1889,1324153330,0.059702274,0.000282584
1890,1324153332,0.0596208,0.000281867
1891,1324153333,0.060302668,0.00028785
1892,1324153334,0.059638091,0.000282019
1893,1324153335,0.059901153,0.000284331
1894,1324153337,0.060302668,0.00028785
1895,1324153338,0.060302668,0.00028785
1896,1324153339,0.059621256,0.000281871
1897,1324153341,0.068180224,0.000180417
1898,1324153342,0.059784378,0.000283306
1899,1324153343,0.060302668,0.00028785
1900,1324153344,0.060302668,0.00028785
1901,1324153346,0.059784254,0.000283304
1902,1324153347,0.060302668,0.00028785
1903,1324153348,0.060302668,0.00028785
1904,1324153349,0.059647056,0.000282098
1905,1324153352,0.060302668,0.00028785
1906,1324153353,0.059784246,0.000283304
1907,1324153354,0.059598113,0.000281668
1908,1324153355,0.060302668,0.00028785
1909,1324153356,0.060302668,0.00028785
1910,1324153358,0.059567613,0.000281399
1911,1324153359,0.060302668,0.00028785
1912,1324153360,0.060302668,0.00028785
1913,1324153361,0.131316861,0.00015021
1914,1324153362,0.059788273,0.00028334
1915,1324153363,0.059784214,0.000283304
1916,1324153364,0.060779546,0.000292014
1917,1324153365,0.05971354,0.000282683
1918,1324153366,0.059623398,0.00028189
1919,1324153368,0.060045065,0.000285594
1920,1324153369,0.059784214,0.000283304
1921,1324153374,0.059708317,0.000282637
1922,1324153375,0.060302668,0.00028785
1923,1324153376,0.060302668,0.00028785
1924,1324153377,0.059784214,0.000283304
1925,1324153378,0.059784284,0.000283305
1926,1324153379,0.060534357,0.000289875
1927,1324153381,0.047928893,0.000138982
1928,1324153384,0.065278874,0.000125674
1929,1324153388,0.059625506,0.000281909
1930,1324153389,0.060043933,0.000285584
1931,1324153391,0.060043933,0.000285584
1932,1324153395,0.059784378,0.000283306
1933,1324153397,0.059784378,0.000283306
1934,1324153404,0.060043933,0.000285584
1935,1324153554,0.032420606,3.6755E-05
1936,1324153558,0.032420606,3.6755E-05
1937,1324153559,0.032420606,3.6755E-05
1938,1324153563,0.032420606,3.6755E-05
1939,1324153565,0.047127368,0.000120708
1940,1324153569,0.087995277,6.70396E-05
1941,1324153573,0.061229008,0.000123665
1942,1324153575,0.059904977,0.000156538
1943,1324153576,0.032420606,3.6755E-05
1944,1324153578,0.047127368,0.000120708
1945,1324153579,0.046853156,0.000119978
1946,1324153580,0.032420606,3.6755E-05
1947,1324153583,0.103038777,0.000194021
1948,1324153585,0.032420606,3.6755E-05
1949,1324153586,0.103038777,0.000194021
1950,1324153587,0.06121889,0.000129417
1951,1324153588,0.046853156,0.000119978
1952,1324153590,0.087218661,6.40368E-05
1953,1324153591,0.087995277,6.70396E-05
1954,1324153593,0.032420606,3.6755E-05
1955,1324153594,0.046853156,0.000119978
1956,1324153595,0.032420606,3.6755E-05
1957,1324153596,0.087995277,6.70396E-05
1958,1324153597,0.032420606,3.6755E-05
1959,1324153598,0.046387093,7.62978E-05
1960,1324153599,0.032420606,3.6755E-05
1961,1324153601,0.103038777,0.000194021
1962,1324153602,0.046391185,7.99534E-05
1963,1324153603,0.046853156,0.000119978
1964,1324153604,0.06121889,0.000129417
1965,1324153605,0.103038777,0.000194021
1966,1324153606,0.032420606,3.6755E-05
1967,1324153607,0.06121889,0.000129417
1968,1324153608,0.032420606,3.6755E-05
1969,1324153609,0.046853156,0.000119978
1970,1324153610,0.046853156,0.000119978
1971,1324153611,0.059599857,0.000281683
1972,1324153612,0.046853156,0.000119978
1973,1324153614,0.06121889,0.000129417
1974,1324153615,0.046853156,0.000119978
1975,1324153616,0.046853156,0.000119978
1976,1324153617,0.087218661,6.40368E-05
1977,1324153618,0.103038777,0.000194021
1978,1324153619,0.046853156,0.000119978
1979,1324153620,0.046853156,0.000119978
1980,1324153621,0.046853156,0.000119978
1981,1324153622,0.103038777,0.000194021
1982,1324153623,0.059626149,0.000281914
1983,1324153624,0.046853156,0.000119978
1984,1324153626,0.103038777,0.000194021
1985,1324153628,0.061333296,0.00027767
1986,1324153629,0.046853156,0.000119978
1987,1324153630,0.103038777,0.000194021
1988,1324153631,0.103038777,0.000194021
1989,1324153632,0.08145683,0.000133524
1990,1324153634,0.046853156,0.000119978
1991,1324153638,0.103038777,0.000194021
1992,1324153640,0.046853156,0.000119978
1993,1324153642,0.046853156,0.000119978
1994,1324153643,0.059599961,0.000281684
1995,1324153645,0.060675453,0.000291106
1996,1324153646,0.060636377,0.000290765
1997,1324153647,0.120610604,0.000100856
1998,1324153648,0.060634895,0.000290752
1999,1324153649,0.059614287,0.00028181
2000,1324153650,0.061333296,0.00027767
2001,1324153651,0.059787969,0.000283337
2002,1324153652,0.05978838,0.000283341
2003,1324153653,0.059788181,0.000283339
2004,1324153654,0.059600815,0.000281691
2005,1324153656,0.089758709,0.000250588
2006,1324153657,0.059602981,0.00028171
2007,1324153660,0.059607085,0.000281747
2008,1324153662,0.05978838,0.000283341
2009,1324153664,0.059757807,0.000283072
2010,1324153665,0.084653817,0.000254208
2011,1324153666,0.059776908,0.00028324
2012,1324153667,0.059598952,0.000281675
2013,1324153669,0.09358828,0.00015469
2014,1324153670,0.060675453,0.000291106
2015,1324153672,0.059790503,0.000283359
2016,1324153673,0.05979839,0.000283429
2017,1324153675,0.169891198,0.000140334
2018,1324153676,0.059649708,0.000282122
2019,1324153677,0.060283115,0.000287679
2020,1324153679,0.059615736,0.000281823
2021,1324153685,0.059787815,0.000283336
2022,1324153687,0.060675977,0.000291111
2023,1324153688,0.059902275,0.000284341
2024,1324153690,0.060299521,0.000287822
2025,1324153706,0.06059582,0.000290411
2026,1324153709,0.060791528,0.000292118
2027,1324153724,0.0609238,0.000293271
2028,1324153729,0.059644837,0.000282079
2029,1324153733,0.060287363,0.000287716
2030,1324153734,0.06102811,0.000294178
2031,1324153736,0.060391872,0.00028863
2032,1324153740,0.059709477,0.000282647
2033,1324153741,0.060344163,0.000286913
2034,1324153745,0.059618053,0.000281843
2035,1324153746,0.058221317,0.000185115
2036,1324153747,0.06071351,0.000291438
2037,1324153749,0.059780715,0.000283273
2038,1324153750,0.059824874,0.000283661
2039,1324153752,0.060870444,0.000292806
2040,1324153754,0.060870444,0.000292806
2041,1324153755,0.060091851,0.000286004
2042,1324153757,0.059788254,0.00028334
2043,1324153759,0.060042659,0.000285572
2044,1324153763,0.059783937,0.000283302
2045,1324153765,0.056884016,0.000206657
2046,1324153766,0.059572016,0.000281438
2047,1324153767,0.059774765,0.000283221
2048,1324153768,0.060312012,0.000287931
2049,1324153769,0.060364244,0.000288388
2050,1324153770,0.059672828,0.000282325
2051,1324153772,0.058603117,0.000196187
2052,1324153774,0.059722939,0.000282766
2053,1324153776,0.058221317,0.000185115
2054,1324153777,0.066778896,8.38317E-05
2055,1324153778,0.058735288,0.000198453
2056,1324153779,0.060923241,0.000293266
2057,1324153780,0.060870444,0.000292806
2058,1324153783,0.061876134,0.000258308
2059,1324153785,0.06772551,0.000152916
2060,1324153786,0.060870444,0.000292806
2061,1324153791,0.060287248,0.000287715
2062,1324153792,0.059836891,0.000283767
2063,1324153803,0.05964726,0.0002821
2064,1324153805,0.060874327,0.00029284
2065,1324153809,0.059615618,0.000281822
2066,1324153817,0.06093791,0.000293393
2067,1324188520,0.060789757,0.000292103
2068,1324188522,0.060037277,0.000285525
2069,1324188523,0.060809649,0.000292276
2070,1324188524,0.060780915,0.000292026
2071,1324188525,0.060779643,0.000292015
2072,1324188527,0.060859888,0.000292714
2073,1324188528,0.061131415,0.000295077
2074,1324188531,0.060840802,0.000292548
2075,1324188534,0.060972886,0.000293698
2076,1324188535,0.060767301,0.000291907
2077,1324188539,0.060972886,0.000293698
2078,1324188540,0.060782837,0.000292043
2079,1324188541,0.060037277,0.000285525
2080,1324188543,0.061131415,0.000295077
2081,1324188545,0.060378507,0.000288513
2082,1324188548,0.064373436,0.000112428
2083,1324188551,0.060378811,0.000288516
2084,1324188556,0.060917398,0.000293215
2085,1324188557,0.060874252,0.000292839
2086,1324188563,0.056557572,3.86494E-05
2087,1324188567,0.060378811,0.000288516
2088,1324188581,0.060743793,0.000291702
2089,1324188584,0.064373436,0.000112428
2090,1324188587,0.119797356,0.000194914
2091,1324188614,0.061117728,0.000294958
2092,1324188617,0.059883154,0.000284173
2093,1324188632,0.064523817,0.000276465
2094,1324188633,0.044384752,5.68032E-05
2095,1324188634,0.061163759,0.000295358
2096,1324188635,0.060144256,0.000286463
2097,1324188639,0.059615456,0.00028182
2098,1324188640,0.059907638,0.000281052
2099,1324188641,0.059641282,0.000282047
2100,1324188642,0.0608558,0.000292678
2101,1324188645,0.059615456,0.00028182
2102,1324188646,0.061127999,0.000295047
2103,1324188655,0.061247783,0.000296088
2104,1324188658,0.059792395,0.000283376
2105,1324188659,0.060854095,0.000292664
2106,1324188662,0.061008465,0.000294007
2107,1324188664,0.05994832,0.000284745
2108,1324188665,0.061137022,0.000295125
2109,1324188666,0.060856298,0.000292683
2110,1324188667,0.060104201,0.000286112
2111,1324188668,0.060779546,0.000292014
2112,1324188669,0.060856301,0.000292683
2113,1324188672,0.124648758,0.000131992
2114,1324188674,0.059766031,0.000283144
2115,1324188678,0.060170924,0.000286696
2116,1324188679,0.060936806,0.000293384
2117,1324188680,0.06078373,0.00029205
2118,1324188681,0.061137022,0.000295125
2119,1324188686,0.060870444,0.000292806
2120,1324188687,0.060321493,0.000288014
2121,1324188689,0.110372759,0.000154856
2122,1324188691,0.060845842,0.000292592
2123,1324188693,0.06027759,0.00028763
2124,1324188694,0.060155711,0.000286563
2125,1324188695,0.060862035,0.000292733
2126,1324188696,0.060013172,0.000275021
2127,1324188697,0.060838177,0.000292525
2128,1324188699,0.060013172,0.000275021
2129,1324188702,0.060094039,0.000286023
2130,1324188703,0.059625168,0.000281906
2131,1324188704,0.061161075,0.000295334
2132,1324188705,0.060069008,0.000285803
2133,1324188706,0.057852806,0.000197113
2134,1324188707,0.059690611,0.000282481
